Iteration,schedules
11,"[(142, 15), (146, 5), (21, 5), (15, 14), (152, 4), (1, 11), (218, 10), (229, 6), (230, 10), (231, 6), (232, 4), (233, 14), (53, 4), (64, 3), (77, 9), (122, 12), (184, 8), (75, 7), (43, 6), (45, 8), (46, 1), (48, 2), (49, 1), (50, 9), (107, 13), (112, 3), (113, 12), (114, 1), (31, 11), (32, 5), (33, 4), (34, 12), (35, 7), (37, 11), (189, 8), (195, 3), (196, 5), (197, 6), (87, 9), (90, 14), (137, 2), (139, 2), (140, 2), (80, 5), (96, 7), (103, 13), (5, 3), (6, 10), (7, 9), (10, 8), (9, 11), (147, 12), (148, 6), (149, 5), (171, 11), (180, 4), (181, 14), (182, 6), (183, 14), (134, 2), (69, 10), (71, 11), (73, 3), (167, 15), (234, 8), (158, 13), (92, 7), (81, 1), (83, 6), (84, 7), (85, 2), (210, 14), (78, 12), (104, 4), (14, 7), (67, 10), (68, 14), (72, 3), (105, 8), (65, 10), (159, 1), (235, 2), (164, 15), (74, 14), (42, 8), (47, 2), (94, 9), (86, 5), (79, 4), (66, 13), (68, 14), (207, 1), (160, 5), (211, 15), (214, 13), (212, 15), (213, 12), (165, 6), (215, 4), (208, 5), (198, 12), (135, 15), (91, 8), (199, 2), (202, 11), (203, 8), (205, 7), (209, 10), (136, 5), (153, 12), (216, 11), (217, 8), (93, 1), (95, 1), (206, 13), (52, 11), (17, 1), (166, 1), (154, 7), (18, 10), (161, 3), (162, 9), (185, 13), (186, 13), (163, 12), (187, 3), (188, 7), (76, 8), (2, 3), (3, 5), (4, 5), (123, 7), (125, 3), (126, 6), (127, 6), (168, 12), (169, 6), (170, 3), (128, 15), (129, 8), (130, 7), (132, 15), (133, 6), (22, 15), (26, 1), (27, 3), (16, 8), (19, 12), (20, 9), (156, 5), (157, 13), (155, 7), (141, 12)]"
12,"[(158, 5), (15, 14), (87, 9), (88, 8), (89, 2), (96, 4), (106, 15), (43, 6), (44, 3), (218, 11), (229, 6), (230, 10), (231, 6), (232, 4), (233, 14), (234, 8), (75, 7), (167, 10), (107, 13), (119, 1), (122, 12), (184, 2), (73, 3), (210, 14), (77, 9), (142, 14), (144, 12), (145, 7), (53, 4), (64, 3), (31, 11), (38, 9), (40, 15), (41, 1), (81, 1), (83, 6), (84, 7), (85, 2), (78, 12), (147, 12), (150, 10), (151, 8), (189, 7), (190, 5), (192, 7), (193, 2), (194, 4), (137, 2), (139, 2), (140, 2), (171, 5), (180, 8), (181, 14), (182, 6), (183, 14), (69, 10), (71, 11), (5, 3), (6, 10), (7, 9), (8, 8), (9, 11), (21, 5), (134, 2), (80, 7), (1, 4), (152, 7), (48, 10), (49, 1), (50, 9), (92, 7), (47, 2), (123, 7), (125, 3), (126, 6), (164, 15), (14, 7), (65, 10), (235, 15), (22, 12), (23, 1), (211, 11), (212, 15), (214, 13), (215, 12), (93, 1), (17, 12), (213, 12), (159, 1), (86, 5), (216, 11), (18, 10), (135, 5), (72, 3), (217, 8), (79, 4), (74, 14), (42, 8), (67, 13), (68, 14), (66, 13), (68, 14), (2, 3), (207, 2), (94, 9), (3, 5), (165, 4), (208, 6), (91, 8), (209, 1), (198, 12), (76, 6), (95, 1), (199, 2), (200, 1), (201, 9), (16, 1), (52, 11), (4, 5), (206, 13), (19, 12), (156, 4), (160, 4), (136, 5), (153, 15), (157, 13), (154, 7), (141, 4), (20, 9), (155, 7), (127, 6), (161, 3), (187, 3), (162, 2), (166, 14), (185, 5), (186, 13), (163, 12), (187, 3), (128, 13), (131, 14), (132, 15), (133, 6), (188, 7), (168, 10), (169, 7), (170, 3)]"
13,"[(87, 9), (88, 8), (89, 2), (167, 15), (107, 8), (112, 6), (113, 12), (114, 1), (218, 11), (229, 6), (230, 10), (231, 6), (232, 4), (233, 14), (189, 7), (195, 3), (196, 5), (197, 1), (15, 14), (77, 9), (5, 6), (11, 9), (12, 7), (13, 2), (80, 5), (53, 4), (64, 3), (43, 6), (45, 8), (46, 1), (234, 8), (21, 5), (92, 7), (171, 3), (180, 4), (181, 14), (182, 6), (183, 14), (152, 11), (142, 12), (144, 12), (145, 7), (81, 1), (82, 12), (48, 2), (51, 3), (147, 12), (148, 13), (149, 5), (134, 2), (73, 3), (137, 13), (139, 2), (140, 2), (122, 14), (1, 4), (31, 10), (38, 5), (39, 12), (41, 1), (75, 7), (69, 10), (70, 5), (158, 13), (210, 14), (184, 8), (96, 7), (103, 13), (78, 12), (47, 2), (235, 15), (72, 3), (159, 1), (123, 7), (125, 3), (126, 6), (17, 12), (135, 15), (105, 8), (93, 1), (74, 12), (65, 10), (42, 8), (14, 7), (79, 4), (66, 13), (68, 14), (67, 13), (68, 14), (211, 15), (86, 5), (214, 13), (212, 15), (213, 12), (18, 10), (164, 14), (104, 4), (94, 9), (76, 6), (136, 5), (95, 1), (185, 5), (52, 11), (16, 4), (127, 6), (168, 12), (165, 2), (166, 1), (187, 2), (128, 13), (131, 14), (188, 7), (186, 8), (19, 1), (20, 9), (2, 3), (3, 5), (160, 5), (187, 3), (4, 5), (215, 12), (132, 15), (216, 11), (161, 13), (162, 2), (217, 8), (133, 6), (163, 12), (169, 7), (198, 12), (199, 2), (202, 11), (203, 8), (205, 7), (206, 13), (170, 3), (141, 8), (91, 8), (22, 12), (30, 14), (156, 4), (157, 7), (207, 1), (208, 6), (209, 10), (153, 11), (154, 6), (155, 7)]"
14,"[(78, 12), (234, 8), (75, 7), (184, 2), (80, 5), (134, 2), (171, 4), (172, 3), (173, 15), (177, 4), (178, 13), (179, 4), (189, 7), (195, 3), (196, 5), (197, 6), (122, 14), (15, 13), (147, 12), (150, 10), (151, 8), (210, 9), (48, 10), (51, 12), (21, 5), (137, 13), (139, 2), (140, 2), (1, 11), (5, 6), (6, 10), (7, 9), (10, 8), (9, 11), (77, 9), (73, 3), (167, 15), (69, 10), (70, 7), (87, 9), (90, 14), (31, 11), (38, 9), (40, 15), (41, 1), (152, 4), (218, 10), (229, 6), (230, 10), (231, 6), (232, 4), (233, 14), (81, 1), (82, 12), (43, 6), (44, 3), (158, 1), (142, 14), (144, 2), (145, 7), (53, 4), (64, 3), (96, 7), (100, 1), (92, 7), (107, 8), (115, 10), (116, 6), (22, 12), (28, 10), (29, 8), (86, 5), (42, 8), (47, 2), (14, 7), (65, 10), (164, 14), (93, 1), (72, 3), (94, 9), (79, 6), (67, 13), (68, 14), (66, 13), (68, 14), (95, 1), (74, 14), (91, 8), (117, 7), (123, 7), (124, 13), (165, 2), (159, 1), (118, 2), (127, 6), (135, 15), (17, 12), (153, 12), (154, 7), (207, 2), (208, 5), (211, 15), (214, 13), (212, 15), (215, 12), (18, 10), (166, 1), (213, 12), (235, 2), (160, 14), (216, 11), (217, 8), (198, 12), (168, 10), (199, 2), (202, 11), (204, 14), (205, 7), (206, 13), (209, 10), (161, 3), (162, 9), (163, 12), (169, 7), (16, 5), (188, 7), (19, 12), (20, 9), (2, 6), (3, 5), (170, 3), (52, 14), (4, 5), (141, 8), (76, 8), (136, 5), (156, 5), (157, 13), (155, 7), (128, 4), (131, 8), (132, 15), (133, 6), (185, 5), (186, 13), (187, 3), (188, 7)]"
15,"[(31, 11), (32, 10), (36, 13), (37, 11), (152, 4), (167, 15), (1, 3), (87, 9), (90, 14), (134, 2), (80, 5), (5, 6), (6, 3), (7, 9), (8, 8), (9, 4), (53, 4), (64, 3), (81, 1), (83, 6), (84, 7), (85, 2), (21, 5), (171, 11), (172, 15), (173, 15), (174, 14), (175, 13), (176, 11), (179, 4), (137, 13), (139, 2), (140, 2), (218, 10), (219, 7), (220, 7), (221, 3), (223, 9), (224, 2), (226, 9), (227, 1), (228, 10), (77, 9), (189, 7), (195, 3), (196, 5), (197, 6), (107, 8), (115, 10), (210, 14), (75, 7), (147, 12), (150, 15), (151, 8), (96, 7), (100, 1), (78, 12), (122, 14), (73, 8), (48, 10), (49, 1), (50, 9), (234, 8), (158, 1), (43, 6), (45, 8), (46, 1), (184, 12), (92, 5), (142, 12), (143, 3), (69, 2), (70, 7), (15, 14), (235, 15), (141, 4), (211, 15), (214, 13), (159, 1), (47, 2), (17, 12), (212, 15), (117, 7), (18, 10), (213, 12), (123, 7), (124, 13), (65, 10), (164, 14), (116, 6), (66, 13), (68, 14), (94, 9), (215, 4), (72, 3), (118, 2), (74, 14), (16, 5), (188, 7), (86, 5), (165, 4), (207, 2), (185, 3), (166, 1), (52, 11), (216, 5), (76, 6), (217, 8), (19, 12), (208, 6), (20, 9), (14, 7), (67, 13), (68, 14), (209, 10), (186, 13), (198, 6), (93, 1), (95, 1), (199, 2), (200, 1), (201, 9), (187, 3), (206, 13), (79, 4), (127, 6), (188, 7), (160, 5), (161, 3), (42, 8), (2, 6), (3, 5), (4, 5), (168, 10), (162, 2), (163, 12), (169, 7), (170, 3), (91, 13), (128, 15), (131, 14), (132, 15), (133, 6), (135, 15), (136, 5), (22, 12), (28, 10), (29, 8), (156, 7), (157, 7), (153, 11), (154, 7), (155, 7)]"
16,"[(152, 4), (15, 14), (122, 12), (1, 11), (77, 9), (234, 8), (92, 7), (189, 8), (190, 5), (192, 7), (193, 2), (194, 4), (5, 6), (11, 9), (12, 12), (13, 2), (210, 14), (218, 10), (219, 5), (220, 2), (221, 3), (223, 9), (224, 2), (226, 9), (227, 1), (228, 10), (107, 13), (108, 1), (75, 4), (69, 2), (70, 7), (158, 13), (43, 6), (45, 8), (46, 1), (171, 3), (180, 4), (181, 14), (182, 6), (183, 14), (80, 5), (73, 3), (184, 12), (147, 15), (150, 15), (151, 8), (21, 5), (78, 12), (134, 2), (142, 14), (144, 12), (145, 7), (167, 15), (81, 1), (82, 12), (96, 4), (103, 13), (87, 9), (90, 14), (137, 13), (138, 15), (48, 10), (49, 1), (50, 9), (53, 4), (54, 8), (55, 12), (56, 4), (57, 2), (59, 3), (60, 6), (62, 5), (63, 1), (31, 11), (38, 1), (40, 15), (41, 1), (42, 8), (47, 2), (91, 8), (105, 8), (104, 4), (109, 15), (207, 1), (79, 6), (86, 5), (72, 3), (52, 11), (123, 7), (125, 3), (126, 6), (74, 12), (235, 15), (141, 4), (76, 6), (17, 12), (208, 6), (209, 10), (127, 6), (159, 1), (187, 3), (164, 14), (18, 10), (16, 8), (110, 13), (160, 5), (188, 7), (161, 3), (165, 2), (14, 7), (162, 2), (211, 11), (19, 12), (153, 11), (212, 15), (214, 13), (215, 4), (213, 12), (168, 10), (166, 1), (20, 9), (163, 1), (216, 11), (217, 8), (198, 13), (135, 5), (185, 5), (156, 3), (186, 13), (187, 3), (22, 12), (30, 14), (199, 9), (200, 1), (201, 9), (206, 13), (169, 7), (136, 5), (154, 7), (157, 10), (155, 7), (170, 8), (111, 10), (2, 6), (3, 5), (4, 5), (93, 1), (128, 10), (129, 4), (130, 7), (132, 15), (133, 6), (94, 3), (95, 1)]"
17,"[(122, 12), (78, 12), (5, 6), (11, 9), (12, 7), (13, 2), (184, 8), (218, 11), (229, 6), (230, 10), (231, 6), (232, 4), (233, 14), (167, 15), (15, 14), (92, 7), (171, 4), (180, 4), (181, 14), (182, 6), (183, 14), (87, 9), (88, 8), (89, 8), (189, 8), (195, 3), (196, 5), (197, 1), (210, 9), (96, 4), (97, 15), (142, 14), (143, 3), (77, 9), (21, 5), (43, 6), (44, 6), (75, 4), (107, 13), (120, 13), (121, 8), (147, 12), (148, 13), (149, 5), (152, 11), (158, 1), (31, 10), (32, 10), (36, 13), (37, 11), (134, 2), (80, 5), (137, 2), (139, 2), (140, 2), (1, 3), (73, 3), (53, 4), (64, 10), (69, 10), (71, 11), (48, 10), (51, 3), (81, 1), (83, 6), (84, 7), (85, 2), (234, 8), (47, 2), (207, 2), (159, 1), (65, 10), (72, 12), (235, 15), (74, 14), (2, 6), (76, 6), (94, 9), (79, 4), (3, 5), (67, 13), (68, 14), (42, 8), (22, 12), (26, 1), (27, 6), (52, 11), (86, 4), (208, 6), (17, 12), (14, 7), (91, 8), (66, 14), (68, 14), (209, 10), (16, 5), (168, 12), (4, 5), (18, 13), (169, 7), (99, 2), (123, 7), (124, 13), (135, 5), (19, 12), (20, 9), (136, 5), (160, 5), (161, 3), (93, 1), (162, 2), (153, 11), (170, 3), (98, 3), (187, 3), (95, 1), (164, 14), (198, 12), (141, 4), (188, 7), (127, 6), (199, 9), (202, 11), (203, 8), (205, 4), (165, 2), (206, 13), (166, 1), (154, 7), (156, 3), (163, 12), (157, 13), (155, 7), (211, 15), (214, 13), (212, 15), (213, 12), (215, 12), (216, 11), (217, 8), (185, 5), (186, 13), (187, 3), (128, 15), (129, 8), (130, 7), (132, 15), (133, 6)]"
18,"[(122, 12), (75, 7), (234, 8), (189, 7), (195, 3), (196, 5), (197, 6), (134, 2), (78, 12), (152, 4), (142, 15), (146, 5), (21, 5), (80, 5), (158, 6), (184, 10), (210, 14), (92, 7), (73, 3), (218, 11), (219, 5), (220, 7), (221, 3), (223, 9), (224, 2), (225, 2), (228, 10), (137, 13), (139, 2), (140, 2), (147, 9), (148, 13), (149, 5), (167, 15), (5, 11), (6, 10), (7, 9), (8, 8), (9, 11), (48, 10), (51, 3), (87, 9), (88, 8), (89, 2), (43, 6), (45, 8), (46, 1), (1, 4), (15, 14), (107, 8), (120, 13), (121, 8), (69, 10), (71, 11), (77, 9), (31, 11), (32, 10), (33, 4), (34, 12), (35, 7), (37, 11), (81, 1), (83, 6), (84, 7), (85, 2), (53, 4), (64, 3), (96, 7), (103, 13), (171, 3), (180, 4), (181, 14), (182, 6), (183, 14), (65, 10), (66, 13), (68, 14), (94, 9), (72, 3), (14, 7), (105, 8), (47, 2), (86, 5), (42, 8), (52, 11), (156, 2), (79, 4), (91, 8), (67, 13), (68, 14), (211, 15), (104, 6), (123, 7), (125, 15), (126, 6), (214, 13), (185, 13), (215, 12), (186, 13), (212, 15), (213, 12), (207, 1), (127, 6), (235, 2), (216, 11), (217, 8), (159, 1), (208, 6), (22, 12), (24, 8), (25, 1), (187, 3), (188, 7), (135, 14), (141, 4), (209, 10), (16, 8), (164, 14), (136, 5), (93, 1), (95, 1), (157, 7), (165, 2), (168, 12), (74, 14), (153, 12), (169, 7), (166, 1), (154, 7), (170, 3), (155, 7), (160, 5), (161, 13), (17, 12), (162, 2), (18, 10), (163, 12), (19, 12), (198, 12), (20, 9), (199, 2), (200, 1), (201, 9), (206, 13), (76, 6), (2, 3), (3, 5), (4, 5), (128, 10), (131, 14), (132, 15), (133, 6)]"
19,"[(210, 14), (134, 2), (171, 4), (172, 3), (173, 15), (174, 14), (175, 13), (176, 11), (179, 4), (234, 8), (5, 6), (11, 9), (12, 7), (13, 2), (15, 13), (75, 7), (218, 11), (219, 7), (220, 7), (221, 3), (223, 9), (224, 2), (226, 9), (227, 1), (228, 10), (78, 12), (81, 1), (83, 6), (84, 7), (85, 2), (80, 5), (73, 3), (92, 5), (21, 5), (77, 9), (96, 7), (103, 13), (87, 9), (88, 8), (89, 2), (122, 12), (43, 6), (44, 3), (152, 4), (31, 10), (32, 10), (33, 4), (34, 12), (35, 7), (37, 11), (69, 10), (70, 7), (167, 15), (142, 14), (146, 5), (48, 2), (51, 3), (1, 11), (158, 13), (147, 9), (148, 6), (149, 5), (137, 4), (139, 2), (140, 2), (184, 8), (53, 4), (54, 15), (55, 12), (56, 4), (57, 2), (59, 3), (60, 6), (62, 5), (63, 1), (189, 8), (195, 3), (196, 10), (197, 6), (107, 8), (108, 1), (207, 2), (47, 2), (105, 8), (74, 14), (52, 6), (14, 7), (72, 3), (164, 14), (42, 8), (91, 13), (2, 6), (3, 5), (159, 1), (198, 12), (4, 5), (104, 4), (199, 2), (200, 1), (201, 9), (123, 7), (124, 13), (206, 13), (109, 14), (127, 10), (141, 4), (86, 5), (110, 15), (208, 11), (211, 15), (209, 7), (212, 15), (213, 12), (111, 10), (214, 13), (17, 12), (235, 15), (165, 4), (18, 10), (135, 14), (160, 4), (16, 8), (215, 12), (185, 13), (186, 13), (168, 10), (216, 11), (217, 8), (136, 5), (79, 6), (161, 3), (187, 3), (76, 6), (19, 12), (94, 3), (156, 3), (20, 9), (162, 2), (157, 13), (169, 7), (188, 14), (170, 3), (22, 12), (26, 1), (27, 6), (166, 1), (93, 1), (95, 1), (163, 12), (153, 11), (154, 7), (155, 7), (128, 13), (131, 14), (132, 15), (133, 6)]"
20,"[(80, 5), (31, 11), (38, 9), (39, 2), (41, 1), (92, 7), (15, 14), (43, 6), (44, 3), (48, 2), (49, 6), (50, 9), (5, 6), (11, 9), (12, 7), (13, 2), (142, 15), (144, 12), (145, 4), (87, 9), (90, 14), (81, 1), (83, 6), (84, 7), (85, 15), (122, 9), (69, 10), (70, 5), (218, 13), (219, 7), (220, 7), (221, 3), (223, 9), (224, 12), (226, 9), (227, 1), (228, 10), (210, 14), (78, 12), (21, 5), (53, 4), (64, 3), (147, 12), (150, 13), (151, 8), (75, 7), (77, 9), (189, 8), (195, 3), (196, 5), (197, 6), (134, 2), (137, 13), (138, 15), (107, 3), (112, 3), (113, 12), (114, 1), (184, 8), (73, 8), (152, 11), (234, 8), (171, 3), (172, 3), (173, 15), (174, 14), (175, 13), (176, 11), (179, 4), (96, 4), (97, 14), (167, 15), (158, 1), (1, 11), (123, 7), (125, 3), (126, 6), (65, 10), (91, 8), (79, 4), (235, 2), (168, 10), (169, 7), (99, 2), (159, 1), (67, 13), (68, 14), (14, 10), (86, 5), (198, 12), (135, 15), (66, 14), (68, 14), (199, 2), (200, 1), (201, 9), (211, 15), (214, 13), (215, 12), (160, 5), (212, 15), (164, 9), (76, 6), (213, 12), (98, 6), (42, 8), (74, 12), (207, 2), (216, 11), (217, 8), (208, 6), (127, 6), (209, 10), (170, 3), (47, 2), (141, 4), (136, 5), (206, 13), (2, 6), (185, 13), (3, 5), (165, 2), (4, 5), (188, 7), (186, 13), (166, 1), (72, 12), (52, 11), (161, 3), (187, 3), (188, 7), (162, 2), (128, 13), (129, 8), (130, 4), (132, 15), (163, 12), (156, 4), (133, 6), (157, 13), (153, 8), (17, 12), (18, 10), (154, 7), (155, 7), (94, 6), (16, 5), (19, 12), (20, 9), (22, 15), (28, 10), (29, 8), (93, 1), (95, 1)]"
21,"[(1, 4), (75, 7), (87, 9), (88, 8), (89, 2), (107, 8), (112, 6), (113, 12), (114, 1), (69, 10), (71, 11), (167, 15), (218, 3), (219, 7), (220, 7), (221, 3), (223, 9), (224, 12), (225, 2), (228, 10), (31, 10), (38, 9), (40, 15), (41, 1), (53, 4), (64, 3), (78, 12), (43, 6), (44, 3), (96, 7), (97, 14), (5, 6), (6, 3), (7, 9), (8, 8), (9, 11), (21, 5), (134, 2), (147, 12), (148, 13), (149, 5), (184, 8), (158, 13), (73, 3), (48, 2), (51, 3), (80, 5), (81, 11), (83, 6), (84, 7), (85, 2), (234, 8), (137, 13), (139, 2), (140, 2), (189, 7), (190, 5), (192, 7), (193, 2), (194, 4), (171, 5), (172, 3), (173, 15), (177, 4), (178, 13), (179, 4), (152, 11), (77, 9), (92, 7), (142, 14), (144, 12), (145, 7), (210, 14), (15, 14), (122, 12), (123, 7), (124, 7), (207, 1), (188, 7), (185, 5), (86, 5), (153, 11), (65, 10), (235, 15), (47, 2), (74, 14), (93, 1), (14, 7), (208, 6), (94, 9), (52, 11), (159, 1), (164, 14), (67, 13), (68, 14), (135, 15), (95, 1), (66, 14), (68, 14), (79, 4), (198, 12), (168, 10), (42, 4), (72, 3), (17, 12), (199, 2), (200, 1), (201, 9), (18, 10), (209, 10), (2, 6), (3, 5), (4, 5), (127, 6), (186, 13), (160, 5), (76, 2), (136, 5), (165, 2), (99, 14), (187, 3), (206, 13), (98, 8), (16, 5), (188, 7), (19, 12), (154, 6), (166, 1), (141, 4), (20, 9), (211, 15), (128, 15), (131, 8), (132, 15), (214, 13), (156, 4), (212, 15), (215, 12), (169, 6), (213, 12), (216, 11), (161, 12), (217, 8), (133, 6), (170, 3), (162, 2), (163, 12), (157, 13), (155, 7), (91, 8), (22, 12), (30, 14)]"
22,"[(80, 5), (147, 12), (148, 13), (149, 5), (152, 4), (15, 14), (158, 6), (171, 11), (180, 4), (181, 14), (182, 6), (183, 14), (167, 15), (5, 3), (11, 9), (12, 7), (13, 2), (21, 5), (31, 10), (32, 10), (36, 13), (37, 11), (77, 9), (78, 12), (48, 2), (49, 1), (50, 9), (122, 14), (218, 11), (219, 7), (220, 7), (221, 3), (223, 9), (224, 2), (226, 9), (227, 1), (228, 10), (137, 2), (138, 15), (92, 7), (142, 12), (143, 3), (184, 8), (210, 9), (53, 4), (54, 15), (55, 12), (58, 13), (59, 3), (60, 6), (61, 9), (63, 1), (75, 5), (134, 2), (234, 8), (73, 8), (189, 8), (195, 3), (196, 5), (197, 6), (96, 7), (101, 7), (102, 9), (81, 1), (83, 6), (84, 7), (85, 2), (43, 6), (44, 3), (1, 3), (69, 10), (70, 7), (107, 8), (115, 10), (87, 9), (88, 8), (89, 2), (47, 2), (211, 11), (79, 4), (86, 5), (2, 6), (72, 12), (198, 12), (199, 9), (200, 1), (201, 9), (3, 5), (207, 1), (212, 15), (214, 13), (215, 12), (74, 12), (208, 6), (4, 5), (206, 13), (213, 12), (76, 6), (135, 5), (117, 7), (209, 10), (116, 6), (91, 8), (136, 5), (216, 11), (217, 8), (123, 7), (124, 13), (14, 7), (141, 4), (93, 1), (235, 15), (17, 1), (18, 10), (42, 8), (118, 2), (127, 6), (52, 11), (164, 9), (165, 2), (94, 3), (95, 1), (166, 1), (156, 2), (16, 8), (19, 12), (20, 9), (157, 13), (168, 12), (169, 7), (170, 3), (153, 11), (22, 12), (30, 14), (154, 7), (155, 7), (159, 1), (160, 5), (161, 3), (162, 2), (163, 12), (128, 13), (131, 14), (132, 15), (133, 6), (185, 5), (186, 13), (187, 2), (188, 7)]"
23,"[(142, 15), (144, 12), (145, 7), (171, 4), (172, 3), (173, 15), (177, 4), (178, 13), (179, 4), (5, 6), (11, 9), (12, 7), (13, 2), (87, 9), (88, 8), (89, 8), (210, 14), (78, 12), (152, 11), (147, 9), (148, 6), (149, 5), (189, 7), (195, 3), (196, 5), (197, 6), (53, 4), (64, 3), (69, 10), (70, 5), (75, 4), (234, 8), (21, 5), (15, 2), (167, 15), (43, 6), (45, 8), (46, 1), (137, 13), (138, 15), (218, 11), (229, 6), (230, 10), (231, 6), (232, 4), (233, 14), (77, 9), (73, 3), (80, 7), (48, 2), (51, 3), (107, 8), (115, 4), (92, 5), (134, 2), (31, 10), (32, 10), (36, 13), (37, 11), (184, 12), (158, 1), (96, 4), (106, 15), (1, 3), (122, 14), (81, 1), (83, 6), (84, 7), (85, 2), (65, 10), (42, 8), (47, 2), (76, 6), (123, 7), (125, 3), (126, 6), (72, 12), (141, 8), (116, 6), (67, 13), (68, 14), (66, 14), (68, 14), (2, 3), (159, 1), (127, 6), (94, 9), (22, 15), (28, 10), (29, 4), (3, 5), (235, 2), (79, 4), (74, 14), (86, 5), (207, 1), (17, 12), (4, 5), (52, 11), (188, 7), (128, 13), (131, 8), (160, 5), (93, 1), (164, 15), (165, 2), (135, 5), (14, 7), (198, 6), (18, 13), (199, 9), (202, 11), (204, 6), (205, 7), (206, 13), (153, 8), (168, 10), (117, 1), (16, 8), (132, 15), (95, 1), (118, 2), (154, 7), (133, 4), (136, 5), (19, 12), (20, 9), (169, 7), (166, 1), (170, 3), (208, 6), (91, 13), (209, 10), (161, 3), (162, 2), (163, 12), (185, 13), (186, 13), (187, 3), (156, 2), (157, 13), (188, 7), (155, 7), (211, 15), (214, 13), (212, 15), (213, 12), (215, 12), (216, 11), (217, 8)]"
24,"[(184, 8), (78, 12), (152, 4), (69, 10), (71, 11), (137, 2), (139, 2), (140, 2), (80, 5), (92, 7), (77, 9), (5, 6), (6, 10), (7, 9), (8, 8), (9, 11), (43, 6), (45, 5), (46, 1), (147, 12), (148, 13), (149, 8), (134, 2), (15, 14), (81, 11), (82, 12), (167, 15), (53, 4), (64, 3), (31, 11), (38, 9), (40, 15), (41, 1), (189, 8), (190, 5), (191, 15), (194, 4), (210, 14), (107, 13), (115, 10), (1, 3), (142, 14), (144, 12), (145, 7), (218, 13), (219, 7), (222, 8), (223, 9), (224, 2), (226, 9), (227, 1), (228, 10), (158, 5), (75, 7), (48, 10), (51, 3), (87, 9), (90, 14), (171, 3), (172, 3), (173, 15), (177, 4), (178, 13), (179, 4), (21, 5), (234, 9), (96, 7), (97, 14), (122, 12), (73, 6), (123, 7), (125, 3), (126, 6), (91, 8), (42, 8), (22, 12), (26, 1), (27, 6), (207, 2), (164, 14), (47, 2), (65, 10), (98, 6), (235, 2), (72, 12), (17, 1), (99, 2), (52, 11), (208, 5), (2, 6), (3, 5), (165, 2), (128, 13), (131, 14), (4, 5), (76, 6), (67, 13), (68, 14), (66, 14), (68, 14), (185, 5), (209, 1), (18, 10), (135, 14), (86, 5), (186, 13), (188, 7), (166, 1), (211, 15), (212, 15), (213, 12), (214, 13), (187, 3), (117, 7), (215, 12), (74, 14), (79, 4), (168, 12), (159, 1), (14, 7), (216, 11), (217, 8), (116, 6), (188, 7), (118, 2), (160, 5), (198, 12), (169, 7), (161, 3), (199, 2), (202, 11), (204, 14), (205, 7), (127, 6), (136, 5), (206, 13), (170, 3), (16, 1), (19, 12), (20, 9), (141, 8), (162, 4), (163, 12), (94, 6), (132, 15), (133, 6), (153, 15), (154, 1), (93, 5), (95, 1), (156, 2), (157, 13), (155, 7)]"
25,"[(21, 5), (48, 2), (51, 3), (147, 12), (148, 13), (149, 5), (134, 2), (53, 4), (54, 15), (55, 12), (56, 4), (57, 2), (59, 3), (60, 6), (61, 9), (63, 1), (80, 7), (218, 11), (219, 7), (222, 8), (223, 9), (224, 2), (226, 9), (227, 1), (228, 10), (142, 15), (146, 5), (137, 13), (138, 15), (152, 11), (107, 8), (119, 1), (96, 7), (100, 1), (92, 7), (87, 9), (88, 8), (89, 2), (184, 10), (31, 10), (38, 9), (40, 15), (41, 1), (122, 14), (158, 6), (189, 8), (190, 5), (192, 7), (193, 2), (194, 4), (15, 14), (234, 9), (69, 10), (70, 7), (73, 3), (78, 12), (81, 1), (82, 12), (77, 9), (43, 6), (44, 3), (167, 10), (5, 3), (11, 9), (12, 7), (13, 2), (210, 14), (171, 4), (180, 4), (181, 14), (182, 6), (183, 14), (1, 11), (75, 7), (17, 12), (18, 10), (42, 8), (207, 2), (208, 6), (47, 2), (14, 7), (74, 14), (235, 2), (79, 4), (159, 1), (86, 5), (168, 10), (123, 7), (125, 3), (126, 3), (22, 12), (30, 9), (72, 3), (94, 9), (211, 15), (76, 6), (141, 8), (212, 15), (169, 7), (93, 1), (16, 8), (19, 12), (20, 11), (214, 13), (213, 12), (95, 1), (127, 6), (91, 8), (160, 5), (215, 4), (170, 3), (185, 13), (135, 14), (136, 5), (216, 11), (186, 13), (217, 8), (164, 14), (209, 10), (198, 12), (165, 2), (199, 2), (200, 1), (201, 9), (2, 6), (166, 1), (3, 5), (52, 6), (4, 5), (206, 13), (161, 13), (162, 2), (156, 2), (187, 3), (188, 7), (153, 11), (163, 12), (157, 13), (154, 6), (155, 7), (128, 15), (129, 8), (130, 7), (132, 15), (133, 6)]"
