Iteration,schedules
11,"[(129, 7), (135, 11), (137, 6), (138, 7), (139, 2), (243, 3), (246, 1), (247, 9), (79, 4), (223, 12), (9, 5), (10, 3), (11, 15), (15, 4), (16, 13), (17, 4), (104, 10), (146, 5), (235, 2), (192, 2), (195, 3), (27, 9), (30, 3), (1, 14), (53, 3), (238, 13), (240, 2), (241, 2), (59, 4), (60, 15), (61, 12), (64, 13), (65, 3), (66, 6), (68, 5), (69, 1), (197, 8), (93, 14), (127, 6), (167, 15), (114, 1), (141, 9), (144, 14), (187, 6), (188, 3), (204, 14), (206, 11), (207, 2), (22, 2), (35, 12), (108, 11), (123, 10), (254, 15), (255, 9), (175, 11), (182, 9), (183, 2), (185, 1), (83, 6), (84, 10), (85, 9), (86, 8), (87, 11), (132, 12), (40, 8), (43, 5), (99, 1), (161, 14), (106, 9), (47, 7), (48, 14), (75, 10), (76, 7), (249, 13), (251, 15), (209, 6), (211, 11), (212, 15), (213, 6), (134, 7), (131, 9), (50, 6), (52, 15), (150, 7), (151, 14), (44, 15), (128, 14), (95, 12), (258, 4), (224, 7), (226, 3), (227, 3), (196, 11), (92, 7), (191, 2), (168, 10), (169, 2), (170, 11), (171, 6), (186, 4), (31, 4), (32, 4), (23, 5), (2, 11), (5, 13), (145, 8), (174, 10), (54, 5), (242, 4), (36, 15), (55, 4), (3, 15), (140, 5), (4, 12), (45, 9), (107, 13), (100, 8), (6, 12), (78, 3), (46, 9), (80, 2), (81, 5), (82, 5), (38, 14), (162, 8), (115, 1), (228, 10), (163, 4), (120, 14), (164, 9), (165, 1), (248, 8), (153, 2), (166, 5), (130, 2), (56, 10), (133, 4), (96, 10), (105, 1), (147, 5), (112, 2), (34, 2), (24, 13), (26, 7), (202, 12), (124, 10), (203, 12), (57, 6), (37, 4), (236, 15), (39, 10), (259, 3), (152, 6), (121, 2), (94, 8), (58, 3), (116, 13), (148, 3), (149, 1), (101, 11), (252, 11), (97, 12), (7, 11), (8, 8), (253, 13), (113, 13), (98, 9), (198, 10), (199, 13), (200, 2), (201, 6), (125, 7), (126, 3), (122, 1), (25, 3), (26, 7), (102, 14), (117, 3), (237, 5), (109, 11), (103, 6), (118, 2), (110, 1), (111, 3), (229, 13), (232, 14), (119, 12), (233, 15), (234, 6)]"
12,"[(35, 12), (22, 8), (135, 11), (137, 6), (138, 7), (139, 2), (235, 2), (192, 2), (193, 1), (194, 9), (134, 5), (129, 7), (249, 3), (251, 15), (27, 9), (30, 3), (238, 4), (239, 5), (40, 8), (41, 1), (132, 12), (141, 9), (142, 8), (143, 2), (1, 14), (131, 9), (161, 5), (146, 7), (254, 13), (256, 2), (257, 1), (187, 6), (188, 3), (223, 14), (127, 6), (123, 15), (106, 2), (83, 11), (84, 10), (85, 15), (88, 8), (87, 11), (53, 1), (44, 13), (114, 13), (175, 10), (176, 10), (180, 13), (181, 11), (243, 8), (246, 5), (247, 9), (79, 4), (209, 6), (222, 6), (50, 14), (52, 5), (197, 12), (9, 11), (18, 4), (19, 14), (20, 6), (21, 14), (108, 4), (59, 4), (70, 3), (93, 14), (167, 11), (47, 8), (49, 12), (99, 1), (150, 7), (154, 1), (204, 14), (208, 12), (75, 10), (77, 11), (104, 2), (92, 7), (128, 12), (31, 4), (33, 9), (191, 2), (252, 3), (78, 3), (23, 5), (115, 1), (71, 10), (36, 15), (107, 13), (196, 11), (130, 6), (140, 5), (38, 14), (145, 8), (73, 13), (74, 14), (224, 7), (226, 3), (227, 6), (133, 6), (2, 15), (5, 13), (202, 3), (72, 13), (74, 14), (3, 15), (24, 13), (95, 1), (4, 12), (253, 10), (148, 3), (54, 5), (6, 12), (7, 11), (248, 8), (124, 12), (8, 8), (105, 1), (37, 14), (186, 4), (55, 4), (94, 5), (34, 2), (57, 6), (39, 10), (56, 10), (58, 3), (162, 8), (120, 15), (258, 15), (45, 8), (80, 2), (81, 5), (163, 4), (164, 9), (198, 9), (147, 1), (168, 10), (172, 4), (173, 7), (149, 1), (125, 7), (165, 7), (199, 15), (242, 8), (166, 5), (46, 9), (82, 5), (200, 2), (201, 1), (259, 14), (174, 10), (228, 6), (25, 3), (121, 4), (122, 1), (116, 5), (26, 7), (96, 9), (109, 11), (100, 15), (97, 12), (98, 9), (110, 7), (112, 2), (126, 3), (229, 10), (230, 8), (231, 7), (113, 13), (111, 7), (236, 5), (233, 15), (117, 3), (234, 6), (118, 2), (237, 5), (101, 13), (203, 12), (102, 5), (103, 6), (119, 12)]"
13,"[(134, 5), (99, 6), (197, 12), (150, 4), (154, 1), (223, 14), (108, 11), (127, 3), (1, 9), (53, 3), (254, 13), (255, 9), (161, 8), (235, 2), (167, 15), (40, 7), (41, 1), (141, 9), (144, 14), (135, 11), (137, 6), (138, 7), (139, 2), (146, 5), (131, 9), (59, 4), (70, 3), (114, 13), (209, 6), (211, 11), (212, 15), (213, 6), (9, 11), (10, 3), (11, 15), (12, 14), (13, 13), (14, 11), (17, 4), (132, 12), (192, 10), (193, 1), (194, 10), (44, 15), (243, 8), (244, 8), (245, 2), (249, 7), (251, 8), (47, 7), (49, 12), (187, 6), (189, 8), (190, 1), (204, 14), (206, 15), (207, 2), (83, 6), (89, 9), (90, 7), (91, 6), (175, 10), (176, 10), (177, 4), (178, 12), (179, 7), (181, 11), (50, 3), (52, 15), (129, 4), (104, 10), (123, 15), (238, 13), (239, 15), (79, 3), (27, 9), (28, 1), (29, 7), (93, 14), (106, 14), (35, 12), (75, 2), (77, 11), (22, 8), (31, 4), (33, 9), (191, 2), (202, 12), (133, 4), (140, 5), (224, 7), (226, 3), (227, 6), (92, 10), (54, 5), (71, 10), (196, 14), (2, 15), (3, 15), (80, 6), (4, 12), (258, 4), (81, 5), (78, 3), (56, 12), (124, 10), (5, 13), (72, 14), (74, 14), (115, 1), (168, 15), (169, 2), (170, 14), (171, 6), (95, 12), (203, 12), (34, 2), (36, 15), (38, 14), (162, 8), (145, 8), (130, 6), (6, 4), (57, 8), (147, 1), (128, 14), (148, 9), (174, 10), (7, 11), (23, 5), (259, 10), (248, 5), (55, 2), (163, 4), (149, 1), (73, 13), (74, 14), (24, 13), (82, 5), (229, 15), (230, 8), (231, 7), (8, 8), (107, 13), (96, 13), (198, 8), (186, 8), (58, 3), (164, 12), (228, 6), (165, 1), (109, 12), (120, 14), (112, 4), (166, 5), (242, 4), (252, 11), (37, 4), (45, 6), (39, 6), (105, 1), (113, 13), (94, 5), (97, 12), (100, 8), (98, 9), (253, 13), (233, 15), (101, 13), (116, 5), (234, 6), (26, 3), (46, 9), (125, 7), (102, 5), (199, 13), (110, 7), (126, 3), (121, 2), (103, 6), (111, 7), (200, 2), (25, 3), (201, 1), (117, 3), (118, 2), (26, 7), (236, 14), (122, 1), (237, 5), (119, 12)]"
14,"[(106, 2), (209, 6), (211, 11), (212, 15), (213, 6), (150, 4), (154, 1), (223, 12), (141, 9), (142, 8), (143, 2), (53, 3), (27, 3), (30, 3), (127, 8), (204, 14), (208, 12), (134, 5), (167, 15), (99, 6), (238, 13), (239, 5), (135, 1), (136, 12), (249, 7), (251, 15), (104, 10), (243, 8), (246, 1), (247, 9), (187, 6), (188, 3), (161, 5), (123, 10), (50, 14), (52, 5), (44, 11), (93, 2), (254, 13), (255, 9), (114, 1), (146, 7), (83, 11), (89, 9), (90, 7), (91, 2), (79, 4), (47, 9), (49, 12), (108, 4), (235, 2), (59, 4), (70, 10), (75, 10), (76, 5), (197, 8), (22, 12), (132, 12), (129, 7), (9, 3), (18, 4), (19, 14), (20, 6), (21, 14), (175, 11), (182, 9), (184, 15), (185, 1), (131, 9), (35, 5), (40, 8), (41, 1), (1, 14), (192, 2), (195, 3), (31, 4), (32, 4), (133, 4), (140, 5), (242, 12), (191, 2), (120, 14), (224, 7), (226, 3), (227, 6), (92, 7), (248, 5), (71, 10), (115, 12), (186, 8), (128, 14), (258, 4), (95, 12), (73, 13), (74, 14), (145, 13), (168, 15), (169, 2), (170, 14), (171, 6), (34, 3), (78, 12), (148, 6), (54, 7), (107, 13), (55, 4), (196, 11), (109, 2), (72, 13), (74, 14), (259, 10), (124, 10), (96, 13), (174, 10), (162, 15), (202, 3), (100, 14), (163, 4), (130, 6), (57, 8), (45, 6), (2, 15), (3, 15), (4, 12), (110, 7), (5, 13), (6, 4), (164, 7), (228, 6), (36, 15), (198, 8), (23, 5), (121, 2), (7, 11), (37, 15), (80, 3), (81, 5), (94, 1), (165, 1), (8, 8), (82, 5), (203, 9), (122, 1), (24, 8), (58, 3), (166, 5), (147, 1), (149, 1), (97, 1), (98, 9), (46, 9), (252, 11), (253, 10), (229, 15), (232, 14), (56, 10), (38, 10), (101, 13), (105, 14), (233, 15), (25, 3), (39, 10), (234, 6), (125, 7), (102, 6), (103, 6), (126, 3), (112, 4), (199, 13), (236, 5), (200, 2), (201, 15), (113, 13), (26, 7), (111, 7), (116, 13), (117, 13), (118, 2), (119, 12), (237, 5)]"
15,"[(114, 5), (44, 11), (50, 3), (52, 15), (238, 4), (239, 5), (141, 9), (142, 8), (143, 2), (204, 14), (205, 9), (209, 6), (219, 13), (175, 10), (176, 10), (177, 4), (178, 12), (179, 7), (181, 11), (131, 9), (27, 3), (28, 1), (29, 4), (167, 6), (192, 2), (195, 3), (59, 4), (60, 15), (61, 12), (62, 4), (63, 2), (65, 3), (66, 6), (68, 5), (69, 1), (99, 1), (254, 13), (256, 2), (257, 1), (53, 1), (108, 7), (75, 2), (76, 7), (161, 8), (106, 14), (9, 11), (10, 3), (11, 15), (12, 14), (13, 13), (14, 11), (17, 4), (123, 15), (249, 13), (250, 13), (127, 8), (47, 7), (48, 11), (79, 11), (243, 3), (246, 5), (247, 9), (150, 4), (160, 15), (197, 12), (40, 6), (41, 1), (22, 12), (35, 15), (223, 14), (134, 5), (187, 6), (189, 8), (190, 1), (104, 10), (83, 6), (89, 9), (90, 7), (91, 2), (146, 5), (135, 1), (136, 12), (1, 14), (132, 12), (93, 13), (235, 2), (129, 7), (147, 1), (224, 7), (226, 3), (227, 6), (31, 4), (32, 4), (145, 8), (248, 5), (186, 8), (191, 2), (95, 1), (258, 15), (196, 11), (78, 3), (128, 14), (124, 10), (115, 12), (168, 10), (172, 8), (173, 7), (92, 7), (133, 4), (36, 15), (242, 12), (174, 10), (202, 12), (130, 6), (148, 3), (164, 9), (96, 10), (165, 11), (23, 5), (34, 3), (57, 8), (94, 5), (149, 1), (80, 6), (81, 5), (58, 3), (252, 3), (54, 5), (82, 5), (55, 4), (37, 4), (253, 10), (56, 10), (2, 11), (5, 13), (203, 12), (3, 15), (140, 5), (120, 14), (121, 2), (107, 9), (100, 14), (97, 12), (4, 12), (116, 14), (101, 13), (259, 3), (112, 5), (26, 14), (98, 9), (45, 7), (236, 14), (6, 12), (46, 9), (105, 1), (24, 8), (228, 6), (7, 11), (8, 8), (229, 13), (230, 8), (231, 7), (117, 7), (162, 15), (122, 14), (163, 4), (166, 5), (198, 9), (118, 2), (233, 15), (234, 6), (113, 13), (237, 5), (25, 3), (125, 6), (102, 6), (26, 7), (103, 6), (38, 9), (39, 10), (119, 12), (199, 14), (200, 2), (201, 6), (109, 8), (126, 3), (110, 7), (111, 7)]"
16,"[(22, 8), (223, 12), (204, 14), (206, 11), (207, 2), (123, 15), (254, 5), (256, 2), (257, 1), (243, 3), (244, 6), (245, 2), (131, 9), (50, 3), (52, 5), (1, 14), (150, 4), (151, 13), (197, 10), (99, 1), (175, 11), (182, 9), (184, 15), (185, 1), (75, 10), (77, 11), (93, 2), (129, 7), (35, 12), (114, 6), (132, 12), (40, 8), (42, 7), (238, 4), (240, 9), (241, 2), (44, 11), (187, 6), (188, 3), (192, 2), (195, 3), (146, 5), (9, 3), (10, 3), (11, 15), (15, 4), (16, 13), (17, 4), (47, 9), (49, 12), (235, 2), (79, 4), (104, 10), (27, 9), (30, 6), (108, 7), (167, 15), (106, 7), (209, 2), (210, 7), (249, 13), (250, 13), (141, 9), (144, 14), (53, 1), (134, 5), (135, 1), (137, 6), (138, 7), (139, 2), (83, 6), (89, 9), (90, 7), (91, 2), (59, 4), (70, 3), (127, 8), (161, 14), (191, 2), (224, 7), (226, 3), (227, 6), (54, 5), (152, 3), (71, 10), (115, 12), (31, 4), (32, 4), (92, 7), (105, 14), (2, 15), (120, 14), (133, 4), (3, 15), (4, 12), (36, 15), (5, 13), (73, 13), (74, 14), (128, 12), (72, 13), (74, 14), (148, 3), (168, 10), (169, 2), (170, 15), (171, 6), (34, 2), (248, 8), (55, 2), (236, 5), (80, 6), (56, 10), (81, 5), (78, 12), (82, 5), (186, 8), (252, 11), (121, 2), (107, 13), (253, 10), (145, 8), (94, 5), (174, 10), (95, 1), (140, 5), (202, 12), (162, 8), (258, 15), (37, 4), (163, 4), (147, 6), (149, 1), (23, 13), (38, 10), (130, 6), (242, 6), (100, 14), (203, 12), (57, 8), (24, 13), (116, 14), (6, 12), (96, 10), (58, 3), (228, 6), (39, 10), (198, 8), (259, 14), (199, 13), (25, 3), (200, 2), (164, 9), (122, 1), (165, 1), (124, 12), (166, 5), (112, 7), (7, 11), (8, 8), (97, 12), (98, 9), (229, 11), (232, 14), (201, 6), (233, 15), (234, 6), (117, 3), (118, 2), (113, 13), (109, 11), (153, 14), (196, 11), (45, 7), (119, 9), (46, 9), (26, 7), (110, 7), (101, 11), (125, 7), (102, 5), (111, 7), (237, 5), (126, 3), (103, 6)]"
17,"[(187, 6), (189, 8), (190, 1), (9, 4), (10, 3), (11, 15), (12, 14), (13, 13), (14, 11), (17, 4), (197, 12), (40, 8), (43, 5), (243, 3), (246, 1), (247, 9), (59, 4), (70, 3), (35, 5), (79, 11), (249, 7), (250, 13), (161, 14), (50, 14), (52, 15), (75, 10), (77, 11), (106, 2), (108, 7), (53, 1), (132, 12), (141, 9), (144, 14), (204, 15), (206, 11), (207, 2), (135, 1), (136, 12), (127, 3), (175, 10), (182, 5), (183, 2), (185, 1), (167, 15), (209, 2), (219, 15), (235, 2), (44, 13), (131, 9), (93, 13), (114, 5), (27, 3), (28, 1), (29, 4), (99, 6), (238, 2), (239, 15), (47, 8), (49, 13), (83, 11), (89, 9), (90, 7), (91, 2), (254, 13), (255, 9), (104, 10), (129, 7), (22, 12), (223, 14), (146, 7), (123, 15), (134, 5), (192, 10), (193, 1), (194, 9), (1, 9), (150, 4), (151, 14), (191, 2), (133, 4), (73, 10), (74, 14), (198, 8), (145, 8), (31, 4), (33, 9), (224, 7), (225, 13), (168, 10), (172, 8), (173, 7), (71, 10), (248, 8), (174, 10), (72, 14), (74, 14), (95, 1), (115, 12), (54, 5), (2, 11), (3, 15), (36, 9), (57, 6), (55, 4), (5, 13), (4, 12), (6, 12), (92, 7), (124, 13), (128, 14), (202, 12), (34, 3), (105, 15), (186, 8), (56, 10), (7, 11), (252, 3), (140, 5), (199, 14), (8, 8), (107, 9), (162, 15), (163, 4), (253, 10), (38, 10), (37, 4), (78, 12), (80, 6), (200, 2), (153, 2), (58, 5), (81, 5), (39, 10), (96, 10), (201, 6), (147, 1), (196, 6), (45, 6), (148, 9), (229, 13), (232, 14), (46, 9), (23, 13), (258, 4), (203, 12), (149, 1), (24, 13), (259, 10), (82, 5), (130, 6), (25, 3), (164, 7), (120, 9), (112, 3), (94, 8), (236, 15), (121, 2), (242, 4), (26, 7), (97, 12), (122, 1), (113, 13), (237, 5), (98, 9), (109, 12), (110, 7), (125, 7), (152, 6), (100, 14), (101, 13), (233, 15), (126, 3), (165, 1), (166, 5), (228, 6), (111, 7), (102, 6), (103, 6), (234, 4), (116, 5), (117, 13), (118, 2), (119, 12)]"
18,"[(104, 10), (35, 12), (9, 4), (10, 3), (11, 15), (15, 4), (16, 13), (17, 4), (53, 1), (187, 6), (189, 8), (190, 1), (223, 14), (254, 5), (256, 2), (257, 14), (204, 15), (208, 12), (123, 15), (175, 11), (182, 9), (184, 13), (185, 1), (59, 4), (70, 3), (99, 6), (150, 7), (151, 13), (132, 12), (235, 2), (161, 8), (40, 7), (42, 7), (135, 1), (136, 12), (44, 13), (93, 2), (47, 9), (49, 12), (1, 14), (79, 4), (75, 10), (77, 11), (83, 6), (84, 10), (85, 9), (86, 8), (87, 11), (249, 3), (251, 15), (129, 5), (146, 5), (141, 9), (142, 8), (143, 2), (197, 12), (131, 9), (50, 3), (52, 15), (243, 8), (246, 1), (247, 9), (238, 2), (240, 2), (241, 2), (108, 11), (209, 6), (219, 15), (106, 2), (134, 7), (167, 15), (127, 8), (22, 12), (27, 3), (30, 3), (114, 1), (192, 10), (195, 12), (191, 2), (31, 4), (32, 4), (224, 7), (225, 7), (258, 4), (71, 10), (95, 1), (186, 8), (2, 11), (78, 3), (105, 14), (3, 15), (4, 12), (168, 10), (169, 2), (170, 14), (171, 6), (5, 13), (72, 14), (74, 14), (174, 10), (57, 8), (34, 3), (38, 14), (115, 1), (96, 10), (153, 14), (6, 12), (140, 5), (242, 4), (128, 14), (73, 13), (74, 14), (58, 3), (107, 9), (147, 1), (36, 15), (248, 8), (148, 6), (23, 5), (92, 7), (196, 11), (124, 10), (130, 6), (202, 3), (162, 8), (236, 5), (149, 1), (163, 4), (145, 8), (54, 7), (45, 9), (203, 5), (252, 3), (133, 6), (55, 4), (120, 14), (7, 11), (253, 13), (8, 8), (125, 7), (100, 15), (56, 11), (46, 9), (112, 2), (101, 3), (152, 7), (37, 4), (94, 5), (39, 10), (116, 5), (259, 10), (24, 13), (229, 13), (230, 4), (231, 7), (121, 2), (198, 2), (109, 11), (199, 13), (228, 10), (80, 6), (200, 2), (81, 5), (201, 6), (82, 5), (102, 5), (233, 15), (117, 3), (97, 12), (126, 3), (118, 2), (234, 6), (98, 9), (110, 6), (26, 14), (164, 12), (122, 1), (25, 2), (103, 4), (26, 7), (237, 5), (119, 12), (165, 1), (166, 5), (113, 13), (111, 2)]"
19,"[(192, 2), (193, 1), (194, 9), (249, 3), (250, 13), (1, 14), (254, 5), (255, 9), (83, 6), (89, 4), (90, 7), (91, 2), (141, 9), (142, 8), (143, 8), (44, 11), (243, 8), (246, 1), (247, 9), (146, 7), (123, 15), (197, 12), (27, 3), (28, 1), (29, 4), (187, 6), (189, 8), (190, 8), (40, 8), (41, 1), (22, 10), (238, 2), (240, 2), (241, 2), (75, 10), (76, 5), (127, 8), (79, 4), (129, 4), (161, 14), (9, 11), (18, 1), (19, 14), (20, 6), (21, 14), (99, 6), (50, 14), (52, 15), (114, 13), (235, 2), (167, 15), (175, 11), (176, 10), (180, 13), (181, 11), (209, 2), (220, 1), (221, 2), (35, 12), (53, 1), (204, 14), (205, 5), (150, 4), (151, 15), (93, 13), (131, 9), (135, 11), (137, 6), (138, 7), (139, 2), (104, 10), (47, 8), (48, 11), (106, 7), (134, 5), (223, 13), (132, 12), (59, 4), (60, 15), (61, 12), (64, 13), (65, 3), (66, 6), (67, 9), (69, 1), (108, 7), (54, 5), (107, 13), (31, 4), (32, 4), (191, 2), (224, 7), (226, 3), (227, 3), (133, 6), (36, 15), (168, 10), (172, 4), (173, 7), (95, 12), (2, 15), (5, 13), (3, 15), (78, 12), (4, 12), (115, 1), (34, 3), (130, 6), (96, 10), (252, 3), (174, 10), (140, 4), (258, 15), (6, 12), (112, 2), (253, 10), (153, 2), (186, 4), (105, 14), (145, 8), (100, 14), (56, 10), (259, 14), (92, 7), (128, 14), (236, 5), (55, 2), (162, 9), (25, 2), (198, 10), (37, 4), (163, 4), (80, 6), (57, 8), (81, 5), (124, 10), (109, 11), (38, 14), (58, 3), (7, 11), (237, 5), (23, 5), (120, 9), (8, 8), (196, 14), (39, 6), (248, 5), (121, 2), (24, 13), (228, 6), (164, 12), (82, 5), (125, 7), (116, 5), (202, 3), (110, 7), (126, 3), (165, 1), (113, 13), (147, 1), (199, 13), (200, 2), (45, 9), (111, 7), (46, 9), (166, 5), (101, 13), (148, 3), (242, 8), (25, 4), (152, 6), (149, 1), (201, 6), (26, 14), (94, 5), (97, 12), (117, 3), (98, 9), (102, 5), (203, 12), (118, 2), (103, 6), (229, 13), (230, 8), (231, 7), (233, 15), (122, 14), (234, 6), (119, 1)]"
20,"[(53, 1), (131, 9), (197, 12), (187, 6), (188, 3), (114, 5), (129, 7), (93, 14), (209, 2), (222, 9), (238, 4), (240, 2), (241, 2), (223, 13), (123, 15), (35, 12), (135, 11), (136, 13), (146, 7), (161, 8), (192, 10), (195, 3), (83, 11), (89, 9), (90, 7), (91, 2), (134, 5), (1, 14), (22, 8), (44, 15), (50, 14), (51, 2), (204, 4), (208, 12), (104, 10), (106, 2), (249, 3), (250, 13), (132, 12), (40, 8), (42, 10), (235, 2), (47, 6), (48, 11), (99, 1), (141, 9), (144, 14), (243, 3), (246, 1), (247, 9), (150, 4), (155, 5), (156, 11), (175, 10), (176, 10), (180, 13), (181, 11), (27, 3), (30, 3), (167, 6), (59, 4), (70, 10), (79, 11), (108, 4), (254, 15), (255, 6), (9, 5), (18, 8), (19, 14), (20, 6), (21, 14), (127, 8), (75, 2), (77, 11), (31, 4), (33, 9), (56, 12), (71, 10), (191, 2), (2, 15), (34, 3), (196, 14), (5, 13), (140, 5), (224, 7), (225, 7), (72, 13), (74, 14), (168, 15), (172, 12), (173, 7), (147, 1), (54, 5), (36, 9), (95, 12), (120, 14), (128, 12), (92, 7), (3, 15), (130, 6), (121, 2), (55, 4), (57, 8), (4, 12), (80, 6), (81, 5), (174, 10), (6, 4), (145, 8), (7, 11), (107, 13), (96, 9), (242, 8), (23, 13), (258, 4), (82, 5), (162, 9), (115, 12), (163, 4), (8, 8), (73, 13), (74, 14), (37, 15), (259, 10), (248, 8), (186, 8), (124, 12), (252, 11), (38, 9), (78, 3), (24, 13), (112, 3), (133, 6), (202, 3), (58, 3), (100, 5), (253, 10), (228, 1), (148, 6), (164, 12), (94, 1), (39, 6), (236, 5), (45, 9), (46, 9), (149, 1), (122, 14), (109, 11), (105, 1), (25, 3), (203, 12), (125, 7), (26, 7), (165, 11), (113, 13), (229, 13), (232, 8), (97, 1), (237, 5), (116, 5), (126, 15), (110, 7), (166, 5), (98, 9), (101, 3), (111, 7), (233, 15), (198, 2), (234, 6), (117, 3), (199, 13), (102, 6), (103, 6), (200, 2), (118, 2), (201, 1), (119, 12)]"
21,"[(83, 6), (89, 9), (90, 7), (91, 2), (141, 9), (142, 8), (143, 8), (108, 4), (93, 14), (22, 8), (27, 3), (28, 1), (29, 4), (75, 10), (76, 7), (1, 9), (249, 13), (250, 13), (243, 8), (246, 1), (247, 9), (175, 11), (182, 5), (183, 2), (185, 1), (35, 12), (167, 15), (131, 9), (135, 1), (137, 6), (138, 7), (139, 2), (123, 15), (53, 5), (129, 7), (150, 4), (160, 15), (79, 11), (40, 8), (42, 2), (50, 14), (51, 2), (204, 14), (208, 12), (99, 6), (209, 2), (222, 6), (161, 5), (187, 6), (189, 8), (190, 1), (132, 12), (127, 3), (223, 12), (59, 4), (70, 3), (192, 2), (195, 3), (114, 5), (254, 13), (255, 3), (9, 11), (10, 15), (11, 15), (12, 14), (13, 13), (14, 11), (17, 4), (106, 7), (238, 13), (240, 2), (241, 2), (235, 2), (47, 8), (49, 12), (44, 11), (134, 7), (146, 5), (197, 10), (104, 10), (224, 7), (226, 3), (227, 6), (191, 2), (57, 6), (162, 9), (31, 4), (32, 4), (145, 8), (163, 4), (36, 9), (23, 5), (71, 10), (258, 4), (92, 7), (140, 5), (252, 3), (37, 14), (54, 7), (34, 3), (168, 10), (169, 13), (170, 15), (171, 11), (130, 6), (253, 10), (186, 8), (78, 12), (55, 4), (38, 14), (26, 7), (58, 3), (80, 6), (248, 5), (81, 5), (115, 1), (202, 12), (2, 11), (24, 13), (39, 10), (133, 4), (3, 15), (5, 13), (4, 12), (120, 9), (72, 14), (74, 14), (174, 10), (124, 10), (259, 14), (236, 15), (147, 5), (73, 10), (74, 14), (148, 3), (95, 1), (128, 14), (196, 11), (164, 6), (6, 4), (149, 1), (82, 5), (107, 13), (96, 13), (229, 13), (232, 14), (7, 11), (8, 8), (56, 11), (105, 14), (165, 7), (166, 5), (45, 9), (46, 9), (94, 4), (198, 8), (199, 13), (121, 2), (200, 2), (203, 12), (97, 12), (201, 6), (228, 6), (25, 14), (98, 9), (26, 7), (100, 8), (112, 7), (125, 7), (109, 12), (110, 7), (233, 15), (126, 3), (234, 6), (242, 6), (101, 13), (237, 5), (113, 13), (102, 5), (116, 5), (117, 7), (111, 7), (103, 4), (122, 1), (118, 2), (119, 12)]"
22,"[(123, 15), (9, 4), (18, 4), (19, 14), (20, 6), (21, 14), (249, 3), (250, 13), (238, 2), (240, 2), (241, 2), (132, 12), (35, 12), (167, 6), (59, 4), (60, 15), (61, 12), (62, 4), (63, 2), (65, 3), (66, 6), (68, 5), (69, 1), (47, 8), (48, 11), (223, 14), (187, 6), (188, 3), (50, 14), (51, 7), (175, 10), (182, 9), (184, 15), (185, 1), (53, 1), (93, 13), (44, 11), (129, 7), (1, 9), (254, 5), (256, 2), (257, 1), (235, 2), (243, 8), (244, 8), (245, 2), (22, 12), (141, 9), (144, 14), (131, 9), (209, 5), (214, 12), (215, 3), (27, 3), (30, 3), (106, 11), (108, 7), (40, 8), (43, 5), (161, 8), (135, 1), (136, 12), (134, 7), (146, 7), (204, 15), (205, 5), (114, 1), (197, 12), (83, 11), (84, 10), (85, 9), (88, 8), (87, 11), (127, 6), (75, 10), (77, 11), (104, 10), (150, 4), (157, 13), (192, 2), (193, 1), (194, 9), (79, 11), (99, 1), (224, 7), (226, 15), (227, 6), (128, 14), (191, 2), (258, 4), (54, 5), (159, 8), (229, 13), (230, 4), (231, 7), (140, 5), (31, 4), (33, 9), (95, 12), (100, 14), (186, 8), (34, 3), (2, 15), (5, 13), (3, 15), (78, 12), (6, 12), (115, 1), (56, 10), (4, 12), (248, 8), (196, 11), (55, 2), (133, 4), (164, 9), (145, 8), (36, 15), (7, 11), (8, 8), (105, 1), (96, 10), (94, 5), (37, 4), (148, 9), (168, 10), (169, 2), (170, 14), (171, 6), (147, 6), (162, 8), (120, 14), (158, 6), (163, 4), (149, 1), (174, 10), (130, 2), (112, 2), (107, 13), (92, 10), (45, 6), (57, 8), (23, 5), (233, 10), (101, 13), (58, 3), (46, 9), (80, 3), (81, 5), (124, 13), (165, 1), (166, 1), (202, 3), (228, 6), (24, 13), (38, 9), (252, 3), (97, 12), (98, 9), (39, 10), (113, 13), (234, 6), (102, 5), (125, 7), (253, 10), (82, 5), (236, 5), (103, 6), (109, 11), (242, 8), (198, 10), (110, 7), (199, 13), (200, 2), (111, 7), (121, 2), (201, 6), (126, 3), (259, 10), (203, 12), (116, 5), (122, 1), (237, 5), (117, 3), (118, 2), (25, 4), (26, 7), (119, 12)]"
