Iteration,schedules
11,"[(224, 7), (14, 8), (183, 15), (185, 12), (186, 7), (40, 3), (227, 12), (218, 10), (219, 5), (142, 2), (124, 14), (128, 9), (198, 2), (200, 9), (75, 6), (76, 11), (108, 1), (112, 12), (113, 12), (95, 4), (96, 14), (68, 8), (70, 2), (168, 13), (180, 1), (129, 4), (138, 4), (139, 14), (140, 6), (141, 14), (81, 5), (147, 7), (153, 3), (154, 5), (155, 6), (45, 3), (46, 1), (47, 9), (72, 11), (33, 1), (51, 3), (52, 8), (53, 2), (117, 8), (202, 4), (213, 3), (226, 9), (222, 6), (19, 6), (32, 6), (57, 13), (59, 15), (193, 1), (229, 5), (1, 11), (2, 15), (3, 15), (4, 10), (5, 13), (6, 11), (9, 4), (87, 15), (62, 13), (63, 9), (78, 14), (80, 15), (188, 9), (191, 10), (192, 8), (106, 3), (88, 10), (92, 4), (93, 7), (94, 10), (56, 5), (165, 2), (214, 10), (215, 14), (217, 14), (201, 5), (66, 15), (107, 15), (37, 15), (67, 14), (228, 4), (34, 8), (225, 6), (221, 12), (216, 13), (217, 14), (18, 7), (35, 5), (36, 12), (97, 7), (38, 2), (39, 11), (98, 2), (194, 14), (223, 12), (143, 13), (118, 9), (195, 13), (119, 13), (120, 2), (144, 4), (199, 1), (60, 11), (61, 10), (196, 5), (121, 6), (50, 13), (197, 4), (122, 3), (114, 2), (115, 12), (116, 14), (84, 9), (15, 5), (156, 12), (16, 13), (85, 1), (157, 2), (158, 1), (159, 9), (123, 12), (164, 13), (17, 3), (18, 7), (145, 3), (146, 3), (166, 6), (167, 10), (41, 14), (42, 4), (43, 7), (44, 10), (73, 9), (74, 9), (82, 8), (83, 4), (86, 5)]"
12,"[(183, 15), (185, 12), (186, 7), (168, 8), (180, 1), (224, 7), (200, 2), (78, 3), (79, 9), (14, 12), (33, 11), (198, 10), (57, 13), (58, 13), (218, 2), (220, 11), (45, 3), (46, 1), (47, 9), (19, 6), (30, 6), (31, 2), (229, 5), (87, 15), (51, 8), (54, 5), (55, 9), (81, 14), (95, 4), (96, 14), (193, 6), (124, 4), (128, 12), (222, 8), (227, 12), (62, 5), (63, 6), (1, 4), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (147, 7), (148, 2), (150, 7), (151, 2), (152, 11), (226, 9), (75, 8), (76, 11), (40, 12), (202, 4), (203, 15), (204, 12), (207, 13), (208, 3), (209, 6), (211, 5), (212, 1), (106, 1), (117, 10), (72, 11), (188, 15), (191, 10), (192, 8), (108, 13), (112, 12), (113, 12), (142, 10), (129, 4), (130, 3), (131, 15), (132, 14), (133, 13), (134, 11), (137, 4), (68, 8), (71, 5), (107, 15), (37, 15), (88, 10), (89, 2), (90, 14), (91, 6), (228, 6), (199, 14), (114, 9), (225, 6), (41, 14), (38, 2), (115, 12), (94, 10), (223, 12), (221, 3), (42, 4), (116, 14), (143, 5), (43, 7), (34, 15), (44, 10), (56, 5), (97, 7), (35, 5), (98, 2), (144, 13), (50, 13), (194, 14), (36, 12), (60, 3), (61, 13), (15, 5), (145, 3), (16, 13), (18, 7), (39, 11), (165, 1), (66, 4), (156, 12), (157, 2), (160, 11), (161, 8), (163, 7), (201, 9), (146, 14), (166, 5), (82, 9), (17, 3), (67, 14), (83, 4), (167, 10), (195, 11), (164, 13), (122, 12), (84, 9), (85, 1), (123, 12), (86, 5), (196, 5), (197, 6), (18, 7), (73, 9), (74, 9), (118, 8), (119, 14), (120, 2), (121, 6)]"
13,"[(222, 6), (142, 8), (81, 5), (200, 2), (218, 10), (219, 7), (229, 7), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (202, 4), (213, 3), (87, 15), (198, 2), (227, 12), (117, 12), (75, 9), (77, 13), (106, 1), (95, 7), (99, 1), (19, 6), (20, 9), (57, 7), (58, 13), (124, 14), (126, 15), (127, 2), (108, 13), (109, 13), (110, 7), (111, 5), (224, 5), (183, 14), (187, 5), (168, 3), (173, 6), (174, 12), (175, 1), (40, 12), (226, 9), (45, 2), (46, 1), (47, 9), (193, 6), (68, 8), (70, 10), (33, 11), (147, 8), (153, 3), (154, 5), (155, 2), (188, 15), (191, 10), (192, 8), (51, 8), (54, 1), (55, 9), (78, 14), (79, 7), (14, 12), (129, 11), (138, 4), (139, 14), (140, 12), (141, 14), (62, 5), (64, 2), (65, 1), (72, 11), (214, 10), (216, 13), (217, 14), (34, 15), (156, 12), (225, 2), (88, 10), (92, 4), (93, 7), (215, 13), (217, 14), (56, 5), (201, 9), (50, 13), (37, 15), (35, 5), (41, 6), (66, 4), (36, 12), (94, 10), (157, 2), (158, 1), (159, 9), (42, 4), (38, 2), (67, 3), (164, 13), (43, 7), (199, 1), (39, 11), (44, 10), (114, 9), (194, 5), (145, 4), (146, 14), (15, 13), (221, 12), (16, 13), (18, 14), (115, 12), (116, 14), (165, 2), (228, 4), (195, 3), (60, 11), (166, 6), (61, 10), (167, 1), (223, 14), (196, 5), (17, 3), (18, 7), (197, 4), (73, 9), (74, 9), (122, 13), (123, 12), (143, 5), (144, 13), (145, 3), (82, 15), (83, 4), (84, 6), (85, 11), (86, 5), (118, 8), (119, 13), (120, 2), (121, 6), (107, 15)]"
14,"[(81, 5), (198, 10), (106, 4), (40, 3), (226, 9), (108, 1), (112, 12), (113, 12), (183, 15), (185, 2), (186, 7), (200, 2), (168, 8), (181, 13), (182, 8), (62, 5), (63, 9), (229, 7), (202, 4), (203, 15), (204, 12), (205, 4), (206, 2), (208, 3), (209, 6), (210, 9), (212, 1), (147, 7), (153, 3), (154, 5), (155, 6), (193, 6), (188, 12), (189, 13), (190, 5), (45, 3), (48, 7), (49, 12), (142, 8), (129, 11), (130, 15), (131, 15), (135, 4), (136, 11), (137, 4), (87, 6), (75, 7), (76, 11), (124, 14), (128, 9), (33, 1), (78, 14), (79, 2), (95, 7), (96, 14), (218, 10), (219, 5), (227, 12), (224, 7), (51, 3), (54, 1), (55, 9), (14, 2), (19, 6), (21, 11), (22, 15), (23, 6), (57, 13), (58, 13), (1, 11), (10, 4), (11, 14), (12, 6), (13, 14), (222, 3), (117, 8), (72, 13), (68, 6), (69, 1), (37, 15), (228, 4), (38, 2), (156, 6), (41, 14), (42, 4), (34, 8), (194, 5), (56, 5), (157, 2), (160, 11), (161, 8), (163, 7), (221, 3), (223, 14), (107, 15), (43, 7), (225, 6), (35, 5), (50, 13), (15, 13), (17, 3), (165, 2), (16, 13), (98, 2), (36, 12), (88, 10), (92, 4), (93, 7), (94, 10), (39, 11), (97, 3), (114, 9), (115, 3), (66, 4), (116, 14), (17, 14), (122, 3), (166, 6), (44, 10), (67, 10), (167, 10), (18, 14), (146, 10), (201, 5), (73, 9), (84, 9), (123, 12), (85, 1), (143, 13), (74, 9), (164, 13), (60, 11), (199, 1), (61, 13), (144, 13), (82, 15), (83, 4), (86, 5), (145, 3), (146, 7), (195, 13), (196, 5), (197, 6), (118, 10), (119, 13), (120, 2), (121, 6)]"
15,"[(95, 4), (96, 14), (1, 11), (10, 4), (11, 14), (12, 6), (13, 14), (193, 6), (222, 3), (33, 1), (14, 8), (87, 15), (142, 12), (72, 13), (62, 5), (64, 2), (65, 1), (45, 2), (48, 7), (49, 12), (227, 12), (168, 8), (181, 13), (182, 8), (68, 7), (70, 2), (226, 9), (200, 14), (229, 5), (51, 3), (52, 8), (53, 2), (117, 10), (224, 7), (40, 12), (129, 3), (130, 3), (131, 15), (132, 10), (133, 13), (134, 11), (137, 4), (218, 10), (220, 11), (78, 6), (80, 15), (57, 13), (59, 8), (188, 9), (191, 15), (192, 8), (19, 2), (20, 3), (75, 9), (76, 11), (183, 14), (184, 3), (108, 1), (112, 8), (113, 12), (124, 15), (126, 11), (127, 2), (81, 5), (202, 4), (213, 3), (106, 1), (147, 7), (148, 5), (149, 15), (152, 4), (198, 10), (214, 10), (165, 2), (37, 15), (215, 14), (217, 14), (88, 10), (92, 4), (93, 7), (66, 4), (94, 10), (34, 8), (221, 12), (38, 2), (56, 5), (67, 14), (216, 13), (217, 14), (201, 13), (97, 6), (35, 5), (36, 12), (223, 12), (41, 6), (114, 9), (115, 3), (116, 14), (42, 4), (43, 7), (39, 11), (166, 6), (44, 10), (228, 4), (225, 6), (60, 11), (107, 6), (61, 13), (156, 12), (157, 2), (160, 11), (162, 14), (163, 7), (199, 1), (164, 13), (194, 14), (73, 9), (195, 11), (167, 10), (196, 5), (118, 9), (74, 9), (119, 13), (17, 3), (18, 3), (197, 6), (120, 2), (121, 1), (50, 9), (122, 3), (146, 7), (123, 12), (143, 5), (144, 13), (145, 3), (15, 5), (16, 13), (146, 7), (17, 3), (98, 2), (84, 12), (85, 1), (82, 8), (83, 4), (86, 5)]"
16,"[(218, 10), (220, 11), (222, 6), (198, 2), (33, 11), (229, 5), (78, 3), (80, 15), (14, 8), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (147, 7), (148, 5), (149, 15), (152, 4), (226, 9), (168, 13), (173, 6), (174, 12), (175, 1), (108, 1), (109, 13), (110, 7), (111, 5), (224, 7), (106, 1), (202, 4), (213, 3), (129, 5), (130, 3), (131, 15), (132, 14), (133, 13), (134, 11), (137, 4), (62, 13), (64, 2), (65, 1), (68, 8), (69, 9), (51, 3), (52, 6), (53, 2), (72, 15), (87, 11), (227, 12), (40, 12), (75, 7), (77, 12), (142, 12), (19, 2), (20, 3), (183, 14), (185, 12), (186, 7), (124, 14), (128, 12), (95, 4), (100, 7), (101, 9), (45, 3), (46, 1), (47, 9), (188, 9), (189, 13), (190, 5), (81, 8), (193, 1), (117, 12), (57, 13), (59, 15), (200, 14), (225, 6), (214, 10), (228, 4), (50, 13), (73, 9), (88, 10), (92, 4), (93, 7), (201, 13), (94, 10), (56, 5), (107, 15), (66, 15), (60, 11), (41, 6), (122, 12), (42, 4), (61, 10), (43, 7), (67, 14), (199, 15), (44, 10), (194, 14), (215, 14), (217, 14), (34, 8), (223, 12), (143, 5), (216, 13), (217, 14), (37, 15), (74, 9), (221, 3), (82, 8), (38, 2), (123, 12), (195, 13), (144, 13), (196, 5), (83, 4), (197, 6), (145, 3), (114, 9), (115, 12), (116, 14), (165, 2), (146, 7), (166, 6), (167, 10), (156, 12), (118, 2), (119, 13), (120, 2), (157, 2), (160, 11), (162, 14), (163, 7), (121, 6), (164, 13), (17, 3), (18, 3), (35, 5), (36, 12), (39, 11), (15, 5), (16, 13), (17, 3), (84, 9), (85, 1), (86, 5)]"
17,"[(81, 5), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (198, 10), (68, 8), (71, 5), (188, 12), (191, 13), (192, 8), (95, 7), (96, 14), (14, 2), (33, 11), (129, 3), (130, 3), (131, 15), (135, 4), (136, 13), (137, 4), (117, 12), (218, 2), (219, 7), (229, 5), (183, 15), (184, 3), (124, 14), (125, 5), (78, 6), (79, 7), (226, 9), (147, 7), (148, 2), (150, 7), (151, 2), (152, 4), (51, 8), (54, 1), (55, 9), (72, 15), (227, 12), (108, 1), (109, 10), (110, 7), (111, 5), (222, 6), (200, 9), (40, 12), (19, 6), (32, 6), (62, 13), (64, 2), (65, 1), (57, 7), (58, 13), (106, 1), (142, 10), (193, 6), (45, 2), (46, 1), (47, 9), (202, 4), (213, 3), (87, 11), (168, 8), (180, 1), (224, 7), (75, 9), (76, 11), (216, 10), (217, 14), (214, 10), (223, 14), (107, 15), (215, 14), (217, 14), (165, 1), (221, 12), (228, 4), (194, 14), (60, 11), (56, 5), (156, 12), (61, 13), (166, 6), (41, 6), (66, 15), (199, 15), (42, 4), (84, 9), (43, 7), (67, 10), (88, 10), (92, 4), (93, 7), (157, 2), (160, 7), (162, 14), (163, 7), (34, 8), (35, 11), (50, 13), (44, 6), (82, 15), (85, 1), (167, 1), (83, 4), (86, 5), (36, 12), (164, 13), (114, 9), (195, 13), (201, 9), (94, 10), (98, 2), (97, 6), (115, 3), (116, 14), (225, 6), (17, 3), (196, 5), (197, 6), (146, 3), (143, 5), (122, 3), (123, 12), (144, 13), (145, 3), (73, 6), (146, 7), (74, 9), (18, 7), (118, 10), (119, 14), (120, 2), (121, 1), (15, 5), (16, 13), (17, 3), (37, 15), (38, 2), (39, 11)]"
18,"[(1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (19, 6), (30, 1), (31, 2), (147, 7), (148, 5), (150, 7), (151, 2), (152, 4), (108, 1), (109, 13), (110, 7), (111, 5), (200, 2), (224, 5), (81, 5), (142, 8), (183, 15), (185, 12), (186, 8), (51, 3), (52, 8), (53, 2), (33, 11), (229, 7), (226, 9), (124, 14), (126, 11), (127, 2), (218, 10), (219, 7), (87, 6), (75, 9), (77, 12), (62, 13), (64, 2), (65, 1), (68, 6), (70, 10), (45, 3), (48, 10), (49, 12), (117, 10), (129, 11), (138, 8), (139, 14), (140, 6), (141, 14), (72, 15), (106, 2), (193, 1), (95, 4), (100, 7), (101, 9), (222, 3), (198, 10), (168, 13), (173, 3), (174, 12), (175, 1), (57, 3), (58, 13), (188, 12), (189, 6), (190, 5), (14, 12), (78, 14), (80, 15), (227, 12), (40, 12), (202, 4), (213, 10), (60, 11), (228, 4), (107, 15), (214, 10), (61, 13), (41, 6), (194, 5), (42, 4), (215, 14), (217, 14), (199, 1), (43, 7), (216, 10), (217, 14), (56, 8), (221, 3), (88, 15), (92, 4), (93, 7), (50, 13), (44, 6), (15, 3), (16, 8), (84, 9), (94, 10), (82, 8), (66, 4), (83, 4), (114, 9), (201, 9), (145, 2), (115, 12), (116, 14), (165, 1), (195, 11), (67, 3), (85, 7), (17, 3), (225, 2), (122, 13), (18, 7), (146, 7), (86, 5), (123, 12), (34, 15), (35, 5), (156, 12), (36, 12), (157, 2), (158, 1), (159, 9), (164, 13), (118, 9), (119, 14), (120, 2), (166, 6), (167, 10), (196, 5), (121, 6), (197, 6), (223, 14), (37, 15), (38, 13), (39, 11), (143, 13), (144, 13), (145, 3), (73, 9), (74, 9)]"
19,"[(124, 14), (125, 5), (222, 6), (106, 4), (183, 15), (184, 3), (40, 12), (75, 8), (77, 12), (78, 6), (80, 15), (229, 5), (227, 12), (72, 11), (188, 9), (191, 10), (192, 8), (224, 7), (218, 2), (220, 11), (202, 4), (213, 3), (147, 7), (148, 2), (150, 7), (151, 2), (152, 4), (51, 3), (52, 6), (53, 2), (108, 1), (109, 13), (110, 7), (111, 5), (68, 6), (70, 2), (198, 10), (193, 1), (19, 2), (21, 11), (22, 15), (23, 6), (95, 7), (105, 15), (81, 14), (142, 10), (117, 8), (168, 13), (169, 1), (226, 9), (14, 8), (33, 11), (129, 3), (130, 3), (131, 15), (135, 4), (136, 13), (137, 4), (200, 11), (62, 13), (63, 9), (45, 3), (46, 1), (47, 9), (57, 13), (58, 13), (1, 5), (2, 1), (3, 11), (4, 14), (5, 12), (6, 11), (9, 13), (87, 15), (37, 15), (60, 11), (61, 10), (214, 10), (165, 1), (56, 5), (221, 12), (38, 2), (215, 14), (217, 14), (88, 10), (89, 2), (90, 15), (91, 6), (216, 13), (217, 14), (146, 7), (66, 4), (82, 15), (201, 13), (143, 5), (18, 7), (107, 6), (67, 10), (83, 4), (228, 4), (166, 6), (171, 14), (15, 3), (94, 10), (34, 8), (156, 12), (16, 13), (35, 5), (36, 12), (118, 9), (73, 9), (223, 14), (74, 9), (39, 11), (194, 14), (157, 2), (158, 1), (159, 9), (119, 13), (120, 13), (50, 13), (164, 13), (195, 11), (121, 6), (122, 12), (17, 3), (167, 10), (225, 2), (114, 9), (170, 14), (196, 5), (123, 12), (18, 7), (115, 12), (116, 14), (172, 7), (197, 6), (144, 13), (145, 3), (146, 7), (84, 9), (85, 1), (86, 5), (41, 14), (42, 4), (43, 7), (44, 10), (199, 1)]"
20,"[(142, 8), (72, 11), (200, 2), (124, 14), (126, 11), (127, 2), (75, 6), (77, 12), (229, 5), (218, 10), (219, 7), (40, 3), (188, 12), (191, 10), (192, 8), (51, 8), (54, 1), (55, 9), (106, 4), (68, 7), (71, 5), (198, 10), (183, 15), (187, 5), (227, 12), (87, 15), (95, 4), (102, 13), (81, 14), (226, 9), (14, 2), (222, 3), (147, 8), (153, 3), (154, 5), (155, 6), (129, 11), (138, 4), (139, 14), (140, 6), (141, 14), (62, 13), (63, 9), (33, 1), (1, 3), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (19, 6), (30, 1), (31, 2), (193, 1), (224, 7), (57, 3), (58, 13), (45, 2), (46, 1), (47, 9), (202, 4), (203, 15), (204, 12), (205, 4), (206, 2), (208, 3), (209, 6), (211, 5), (212, 1), (108, 13), (109, 13), (110, 7), (111, 5), (78, 14), (80, 15), (168, 8), (173, 6), (174, 12), (175, 1), (117, 12), (34, 15), (66, 4), (56, 8), (104, 2), (35, 5), (228, 4), (60, 3), (61, 10), (36, 12), (37, 15), (156, 12), (38, 2), (194, 14), (103, 6), (165, 2), (118, 9), (157, 2), (160, 11), (161, 8), (163, 7), (15, 13), (143, 5), (39, 11), (225, 6), (18, 14), (114, 9), (88, 15), (92, 4), (93, 7), (144, 13), (164, 13), (94, 10), (119, 13), (120, 2), (166, 6), (121, 6), (167, 10), (107, 15), (16, 13), (50, 13), (67, 10), (221, 12), (115, 12), (122, 3), (116, 14), (145, 2), (223, 14), (123, 12), (84, 9), (85, 1), (146, 7), (195, 11), (199, 15), (196, 5), (82, 9), (83, 4), (86, 5), (197, 6), (201, 9), (17, 3), (18, 14), (41, 6), (42, 4), (43, 7), (44, 10), (73, 7), (74, 9)]"
21,"[(108, 1), (112, 12), (113, 12), (222, 6), (14, 8), (75, 7), (77, 13), (227, 12), (142, 2), (129, 4), (138, 4), (139, 14), (140, 6), (141, 14), (188, 12), (191, 10), (192, 8), (106, 3), (193, 6), (218, 10), (220, 11), (68, 8), (69, 1), (87, 15), (33, 11), (81, 5), (200, 14), (117, 8), (147, 7), (148, 5), (149, 15), (152, 4), (229, 5), (168, 13), (173, 3), (174, 12), (175, 1), (57, 7), (58, 13), (183, 14), (184, 3), (202, 4), (213, 10), (19, 2), (30, 1), (31, 2), (51, 3), (54, 1), (55, 9), (62, 5), (64, 2), (65, 1), (226, 9), (78, 6), (80, 15), (40, 3), (124, 14), (125, 5), (45, 2), (46, 1), (47, 9), (72, 11), (1, 11), (2, 3), (3, 15), (7, 4), (8, 13), (9, 4), (224, 7), (198, 10), (95, 4), (105, 15), (37, 15), (214, 10), (107, 15), (38, 2), (221, 3), (66, 4), (228, 6), (56, 5), (88, 10), (92, 4), (93, 7), (94, 10), (41, 6), (122, 12), (216, 13), (217, 14), (42, 4), (225, 2), (50, 5), (118, 9), (223, 14), (34, 8), (119, 14), (215, 14), (217, 14), (35, 11), (36, 12), (39, 11), (43, 7), (199, 14), (67, 10), (44, 10), (165, 1), (194, 14), (166, 6), (156, 12), (120, 13), (157, 2), (158, 1), (159, 9), (114, 9), (167, 10), (164, 13), (15, 5), (60, 11), (16, 13), (61, 10), (18, 7), (17, 3), (115, 12), (116, 14), (121, 6), (18, 7), (201, 13), (123, 12), (82, 9), (83, 4), (195, 13), (73, 7), (84, 9), (74, 9), (85, 1), (86, 5), (196, 6), (197, 6), (145, 3), (146, 14), (143, 13), (144, 13), (145, 3)]"
22,"[(193, 6), (40, 3), (75, 8), (77, 12), (168, 13), (176, 10), (227, 12), (95, 4), (102, 13), (108, 1), (112, 14), (113, 12), (147, 7), (153, 3), (154, 5), (155, 6), (198, 2), (229, 5), (226, 9), (117, 8), (33, 11), (142, 10), (57, 7), (58, 13), (19, 6), (32, 6), (218, 2), (219, 7), (222, 3), (87, 15), (188, 12), (191, 10), (192, 8), (202, 4), (213, 3), (81, 14), (68, 8), (70, 2), (62, 15), (64, 2), (65, 1), (72, 11), (14, 10), (124, 14), (128, 9), (106, 1), (45, 2), (48, 7), (49, 12), (183, 15), (187, 5), (78, 14), (80, 15), (1, 11), (10, 4), (11, 14), (12, 6), (13, 14), (129, 11), (138, 4), (139, 11), (140, 12), (141, 14), (224, 7), (51, 8), (54, 1), (55, 9), (200, 14), (201, 13), (178, 1), (56, 5), (225, 6), (34, 15), (107, 15), (214, 10), (215, 13), (217, 14), (50, 13), (216, 13), (217, 14), (35, 5), (36, 12), (228, 4), (104, 8), (37, 15), (165, 1), (41, 6), (42, 4), (43, 7), (199, 1), (15, 5), (38, 2), (221, 12), (39, 11), (166, 6), (145, 3), (88, 10), (92, 4), (93, 7), (66, 15), (44, 10), (177, 6), (94, 10), (167, 1), (194, 5), (195, 13), (16, 8), (179, 2), (223, 14), (122, 13), (67, 14), (73, 9), (196, 5), (60, 11), (74, 9), (61, 10), (17, 3), (146, 14), (197, 6), (123, 12), (18, 7), (143, 5), (82, 9), (83, 4), (103, 6), (144, 13), (118, 10), (119, 13), (145, 3), (120, 2), (121, 6), (84, 9), (85, 11), (86, 1), (114, 2), (115, 12), (116, 14), (156, 13), (157, 9), (158, 1), (159, 9), (164, 13)]"
23,"[(51, 3), (54, 1), (55, 9), (45, 2), (48, 7), (49, 12), (124, 14), (125, 5), (72, 11), (108, 13), (109, 13), (110, 7), (111, 5), (188, 12), (191, 10), (192, 8), (202, 4), (213, 3), (224, 7), (62, 15), (63, 6), (40, 3), (229, 5), (117, 8), (222, 6), (218, 10), (219, 7), (33, 11), (198, 2), (183, 14), (184, 3), (168, 8), (176, 10), (106, 1), (129, 11), (130, 15), (131, 15), (132, 14), (133, 13), (134, 11), (137, 4), (226, 9), (87, 15), (57, 13), (58, 13), (147, 8), (153, 3), (154, 5), (155, 6), (1, 4), (10, 4), (11, 14), (12, 6), (13, 14), (75, 9), (77, 12), (78, 14), (79, 7), (142, 12), (68, 8), (70, 2), (200, 7), (193, 1), (95, 4), (96, 15), (14, 10), (227, 12), (19, 6), (21, 11), (22, 15), (23, 6), (81, 5), (165, 1), (178, 7), (60, 11), (88, 15), (92, 4), (93, 7), (61, 10), (221, 12), (177, 6), (94, 10), (143, 5), (228, 4), (34, 8), (15, 3), (201, 13), (144, 13), (35, 5), (56, 5), (82, 8), (36, 12), (98, 2), (214, 10), (215, 14), (217, 14), (179, 2), (145, 3), (166, 5), (83, 4), (97, 3), (199, 14), (216, 13), (217, 14), (223, 12), (167, 10), (156, 12), (17, 3), (41, 6), (157, 2), (158, 1), (159, 9), (42, 4), (66, 4), (43, 7), (18, 7), (146, 14), (44, 10), (37, 15), (67, 3), (164, 13), (107, 6), (122, 3), (38, 2), (194, 14), (16, 13), (17, 2), (39, 11), (195, 13), (114, 9), (196, 5), (123, 12), (115, 12), (116, 14), (197, 6), (225, 6), (84, 9), (85, 1), (86, 5), (118, 9), (119, 13), (120, 2), (121, 1), (50, 5), (73, 9), (74, 9)]"
24,"[(68, 8), (69, 1), (51, 3), (54, 1), (55, 9), (147, 7), (153, 3), (154, 5), (155, 6), (40, 12), (168, 13), (173, 3), (174, 12), (175, 1), (72, 11), (229, 5), (87, 6), (19, 2), (26, 9), (27, 4), (28, 9), (45, 2), (46, 1), (47, 9), (188, 9), (189, 13), (190, 5), (14, 10), (33, 11), (202, 4), (213, 3), (106, 4), (200, 14), (81, 5), (62, 15), (64, 2), (65, 1), (226, 9), (222, 6), (108, 13), (109, 13), (110, 7), (111, 5), (75, 7), (77, 12), (227, 12), (1, 11), (10, 8), (11, 14), (12, 6), (13, 14), (57, 7), (59, 15), (142, 10), (117, 12), (129, 5), (138, 4), (139, 14), (140, 6), (141, 14), (124, 14), (125, 5), (183, 14), (185, 12), (186, 7), (95, 7), (105, 15), (78, 14), (79, 7), (224, 5), (198, 10), (193, 6), (218, 10), (220, 11), (225, 6), (199, 15), (84, 9), (214, 10), (107, 15), (228, 4), (216, 10), (217, 14), (165, 2), (37, 15), (145, 3), (38, 2), (122, 3), (56, 8), (221, 3), (82, 8), (83, 4), (34, 15), (223, 12), (118, 9), (66, 4), (123, 9), (114, 9), (146, 14), (88, 10), (89, 2), (90, 14), (91, 6), (115, 12), (116, 14), (215, 14), (217, 14), (85, 1), (35, 5), (36, 12), (60, 11), (61, 10), (86, 1), (119, 13), (67, 10), (15, 13), (16, 13), (39, 11), (194, 8), (94, 10), (50, 13), (120, 2), (195, 13), (121, 1), (156, 12), (143, 13), (144, 13), (17, 3), (18, 7), (145, 3), (157, 2), (160, 11), (162, 14), (163, 7), (164, 13), (196, 5), (197, 4), (166, 6), (41, 14), (167, 1), (42, 4), (43, 7), (44, 10), (201, 13), (73, 8), (74, 9)]"
25,"[(226, 9), (87, 6), (45, 3), (46, 1), (47, 9), (1, 4), (2, 3), (3, 15), (4, 14), (5, 13), (6, 11), (9, 4), (200, 2), (222, 8), (72, 11), (117, 12), (95, 7), (96, 14), (202, 4), (203, 15), (204, 12), (205, 4), (206, 2), (208, 3), (209, 6), (210, 9), (212, 1), (106, 2), (188, 15), (191, 10), (192, 8), (78, 6), (80, 15), (224, 7), (81, 5), (124, 14), (126, 11), (127, 2), (218, 10), (219, 7), (40, 12), (142, 8), (62, 13), (63, 9), (193, 1), (14, 8), (19, 5), (26, 5), (27, 4), (28, 9), (168, 13), (180, 1), (227, 12), (183, 15), (187, 5), (229, 7), (147, 7), (148, 5), (149, 15), (152, 4), (68, 8), (70, 2), (51, 3), (52, 8), (53, 2), (57, 13), (58, 13), (129, 11), (138, 4), (139, 14), (140, 6), (141, 14), (198, 10), (33, 11), (108, 1), (112, 12), (113, 12), (75, 6), (77, 12), (37, 15), (165, 2), (156, 6), (157, 2), (158, 1), (159, 9), (41, 6), (221, 12), (56, 8), (164, 13), (199, 14), (42, 4), (38, 2), (228, 4), (15, 5), (43, 7), (114, 9), (115, 12), (66, 4), (116, 14), (122, 12), (44, 10), (223, 14), (98, 2), (107, 15), (88, 10), (89, 2), (90, 14), (91, 6), (94, 10), (34, 8), (225, 2), (143, 13), (144, 13), (16, 13), (145, 3), (118, 9), (166, 6), (35, 5), (36, 12), (201, 5), (119, 15), (82, 9), (120, 2), (67, 10), (83, 4), (39, 11), (194, 14), (167, 1), (146, 7), (121, 6), (17, 3), (195, 13), (123, 12), (60, 11), (61, 13), (18, 14), (196, 5), (197, 6), (97, 6), (73, 7), (74, 9), (50, 9), (84, 7), (85, 7), (86, 5)]"
