Iteration,schedules
11,"[(50, 11), (52, 14), (104, 1), (108, 12), (109, 12), (180, 6), (181, 11), (173, 8), (175, 2), (102, 4), (250, 15), (197, 7), (121, 3), (122, 3), (123, 15), (124, 14), (125, 13), (126, 11), (129, 4), (257, 5), (12, 8), (13, 5), (15, 7), (16, 2), (17, 4), (183, 6), (185, 5), (155, 1), (92, 15), (94, 12), (95, 7), (192, 9), (193, 8), (194, 8), (1, 4), (2, 14), (259, 9), (221, 4), (162, 12), (167, 3), (170, 7), (171, 12), (186, 11), (188, 6), (189, 7), (190, 2), (33, 1), (38, 6), (44, 14), (45, 4), (46, 1), (47, 4), (48, 9), (49, 13), (262, 5), (71, 13), (73, 2), (74, 1), (134, 2), (139, 2), (143, 3), (144, 4), (260, 12), (54, 3), (227, 13), (60, 8), (61, 6), (62, 2), (151, 6), (152, 10), (97, 15), (98, 13), (99, 5), (255, 6), (77, 13), (85, 10), (201, 4), (202, 15), (203, 12), (204, 4), (205, 2), (207, 3), (208, 6), (209, 9), (211, 1), (177, 11), (236, 10), (66, 3), (68, 15), (240, 7), (247, 11), (248, 3), (249, 10), (113, 14), (217, 10), (219, 11), (57, 11), (159, 15), (228, 1), (65, 8), (145, 1), (254, 3), (256, 12), (146, 6), (75, 4), (220, 3), (147, 3), (86, 6), (261, 6), (191, 5), (156, 15), (69, 11), (148, 9), (154, 7), (172, 13), (237, 10), (103, 6), (157, 5), (114, 15), (115, 15), (55, 7), (56, 4), (158, 12), (149, 7), (21, 13), (160, 2), (150, 15), (30, 2), (161, 11), (4, 2), (116, 12), (199, 9), (117, 13), (118, 4), (135, 5), (119, 11), (87, 7), (70, 10), (120, 8), (58, 13), (76, 10), (22, 2), (23, 1), (24, 9), (251, 2), (258, 8), (233, 14), (88, 2), (198, 5), (200, 1), (53, 14), (29, 13), (163, 14), (59, 3), (164, 4), (3, 6), (229, 5), (252, 8), (165, 7), (136, 8), (166, 10), (253, 14), (178, 9), (234, 2), (138, 3), (196, 13), (225, 2), (179, 9), (137, 3), (31, 6), (235, 1), (138, 7), (226, 13), (254, 5), (32, 10), (230, 13), (231, 2), (110, 9), (111, 12), (112, 14), (232, 12), (238, 7), (222, 11), (223, 6), (239, 3), (224, 7)]"
12,"[(134, 8), (173, 7), (175, 2), (77, 13), (82, 6), (83, 12), (84, 1), (201, 4), (212, 3), (92, 15), (93, 3), (139, 2), (143, 3), (144, 4), (227, 5), (54, 1), (192, 9), (195, 14), (260, 12), (177, 11), (250, 11), (102, 1), (186, 11), (188, 6), (189, 7), (190, 2), (236, 10), (197, 7), (151, 2), (153, 12), (104, 13), (108, 8), (109, 12), (167, 3), (170, 7), (171, 4), (1, 4), (5, 1), (113, 14), (60, 3), (63, 1), (64, 9), (33, 11), (38, 6), (44, 14), (45, 15), (46, 1), (47, 4), (48, 9), (49, 13), (66, 13), (67, 13), (221, 4), (217, 10), (219, 11), (240, 7), (241, 14), (242, 3), (243, 7), (244, 1), (155, 1), (97, 12), (100, 10), (101, 8), (71, 15), (73, 2), (74, 14), (183, 14), (185, 15), (255, 6), (121, 5), (130, 9), (131, 14), (132, 6), (133, 14), (259, 9), (180, 8), (181, 11), (12, 8), (13, 5), (14, 11), (17, 4), (50, 5), (52, 7), (162, 12), (257, 7), (262, 5), (213, 10), (55, 5), (159, 15), (196, 13), (30, 2), (251, 6), (163, 6), (154, 9), (160, 2), (261, 4), (191, 5), (75, 15), (164, 4), (215, 13), (216, 14), (145, 10), (146, 6), (114, 15), (165, 7), (117, 13), (256, 14), (214, 13), (216, 14), (103, 6), (58, 8), (59, 3), (147, 3), (156, 8), (115, 15), (220, 3), (116, 12), (65, 8), (166, 10), (57, 11), (56, 2), (237, 12), (233, 15), (135, 13), (228, 12), (136, 13), (110, 9), (21, 12), (148, 9), (149, 7), (172, 13), (22, 2), (23, 1), (24, 9), (150, 15), (234, 2), (29, 13), (157, 5), (69, 11), (31, 5), (118, 4), (32, 10), (119, 11), (120, 8), (76, 10), (137, 3), (53, 14), (111, 3), (70, 13), (112, 14), (222, 12), (238, 6), (158, 12), (161, 11), (138, 7), (225, 4), (198, 1), (229, 5), (226, 10), (258, 6), (252, 8), (253, 2), (230, 3), (254, 3), (223, 6), (199, 3), (239, 15), (200, 1), (231, 2), (235, 13), (178, 9), (224, 7), (232, 12), (179, 9)]"
13,"[(259, 9), (104, 1), (108, 12), (109, 12), (221, 4), (151, 6), (153, 12), (77, 8), (82, 6), (83, 15), (84, 1), (262, 5), (54, 3), (60, 3), (63, 1), (64, 9), (180, 7), (181, 11), (162, 12), (227, 13), (250, 15), (97, 9), (100, 10), (101, 8), (102, 2), (255, 3), (236, 10), (1, 4), (11, 7), (113, 14), (257, 5), (121, 4), (130, 4), (131, 14), (132, 6), (133, 14), (71, 15), (72, 9), (66, 3), (68, 15), (177, 11), (12, 8), (18, 3), (19, 5), (20, 6), (260, 12), (201, 4), (202, 15), (203, 12), (206, 13), (207, 3), (208, 6), (209, 9), (211, 1), (134, 8), (33, 2), (38, 6), (39, 5), (40, 5), (41, 10), (42, 11), (43, 8), (47, 4), (48, 9), (49, 13), (173, 8), (175, 2), (92, 14), (93, 3), (50, 11), (51, 3), (155, 1), (139, 2), (143, 3), (144, 4), (192, 9), (193, 8), (194, 2), (183, 14), (184, 7), (240, 7), (245, 2), (246, 6), (217, 10), (219, 11), (197, 5), (167, 3), (170, 7), (171, 12), (186, 11), (188, 6), (189, 7), (190, 2), (75, 4), (65, 5), (159, 15), (156, 8), (233, 14), (160, 13), (76, 10), (69, 11), (163, 14), (114, 11), (164, 4), (165, 7), (258, 6), (145, 1), (146, 6), (261, 4), (117, 13), (115, 15), (166, 10), (198, 1), (118, 12), (147, 3), (116, 12), (157, 5), (158, 12), (191, 5), (154, 7), (161, 11), (110, 6), (70, 10), (30, 2), (220, 3), (103, 15), (256, 12), (196, 8), (53, 14), (199, 6), (111, 3), (148, 9), (200, 1), (112, 14), (135, 5), (172, 13), (119, 11), (254, 3), (251, 2), (149, 7), (150, 15), (136, 13), (237, 10), (55, 7), (120, 8), (56, 4), (137, 2), (58, 13), (59, 3), (21, 12), (22, 2), (23, 1), (24, 9), (252, 8), (29, 13), (253, 14), (234, 2), (57, 10), (31, 6), (138, 7), (228, 1), (238, 6), (32, 10), (239, 3), (235, 14), (225, 5), (254, 3), (178, 8), (229, 5), (226, 13), (179, 9), (230, 7), (231, 2), (232, 12), (222, 8), (223, 6), (224, 7)]"
14,"[(155, 11), (240, 7), (245, 2), (246, 6), (54, 1), (33, 1), (34, 7), (35, 3), (36, 4), (37, 1), (151, 6), (152, 10), (60, 3), (63, 1), (64, 9), (217, 10), (218, 7), (221, 4), (255, 3), (167, 3), (170, 7), (171, 12), (134, 8), (104, 13), (105, 13), (106, 4), (107, 5), (162, 12), (1, 7), (8, 13), (259, 9), (177, 15), (257, 5), (227, 5), (186, 11), (188, 6), (189, 7), (190, 2), (236, 15), (92, 14), (96, 9), (197, 5), (139, 2), (140, 12), (141, 9), (142, 5), (12, 8), (18, 3), (19, 5), (20, 6), (71, 13), (72, 6), (102, 2), (97, 12), (100, 10), (101, 8), (121, 11), (130, 8), (131, 14), (132, 12), (133, 14), (173, 8), (175, 2), (183, 14), (184, 7), (66, 13), (68, 15), (50, 10), (51, 3), (260, 12), (113, 9), (250, 15), (180, 7), (181, 11), (262, 7), (201, 4), (202, 15), (203, 12), (206, 13), (207, 3), (208, 6), (210, 5), (211, 1), (77, 8), (85, 10), (192, 9), (195, 14), (75, 4), (9, 6), (103, 15), (251, 6), (237, 12), (159, 15), (261, 6), (30, 1), (69, 11), (65, 8), (154, 9), (233, 9), (21, 6), (114, 15), (115, 15), (117, 13), (252, 8), (172, 13), (258, 6), (145, 1), (55, 5), (116, 12), (146, 6), (228, 1), (10, 2), (76, 10), (198, 5), (70, 10), (56, 4), (160, 2), (196, 8), (163, 6), (86, 8), (164, 4), (87, 7), (147, 3), (165, 7), (253, 14), (220, 3), (88, 2), (53, 2), (199, 9), (191, 4), (22, 2), (23, 1), (24, 9), (148, 9), (149, 7), (156, 15), (256, 14), (118, 12), (200, 1), (157, 5), (158, 12), (110, 9), (166, 10), (31, 6), (111, 12), (112, 14), (161, 11), (135, 13), (178, 6), (179, 8), (58, 6), (119, 11), (120, 8), (59, 3), (254, 3), (229, 5), (29, 13), (32, 10), (136, 13), (150, 15), (230, 13), (234, 4), (57, 12), (231, 2), (137, 3), (138, 7), (235, 1), (232, 12), (238, 7), (239, 3), (225, 3), (222, 11), (226, 13), (223, 6), (224, 7)]"
15,"[(255, 6), (221, 4), (77, 8), (78, 1), (260, 12), (186, 11), (188, 6), (189, 7), (190, 2), (134, 2), (92, 15), (93, 3), (104, 13), (108, 12), (109, 12), (12, 7), (13, 5), (15, 7), (16, 2), (17, 4), (173, 8), (174, 1), (192, 9), (195, 14), (197, 5), (71, 15), (72, 9), (183, 14), (184, 7), (250, 11), (151, 2), (152, 10), (33, 11), (38, 6), (39, 5), (40, 5), (41, 1), (42, 11), (43, 8), (47, 4), (48, 9), (49, 13), (257, 7), (139, 2), (140, 12), (141, 9), (142, 5), (167, 3), (170, 7), (171, 12), (113, 14), (180, 6), (181, 11), (162, 3), (227, 13), (54, 1), (262, 5), (177, 15), (60, 3), (61, 8), (62, 2), (236, 10), (217, 10), (219, 11), (97, 12), (98, 13), (99, 5), (102, 4), (1, 4), (2, 14), (66, 3), (67, 13), (121, 3), (122, 3), (123, 15), (127, 4), (128, 13), (129, 4), (50, 11), (51, 3), (259, 9), (240, 7), (247, 11), (248, 3), (249, 10), (201, 4), (212, 3), (155, 1), (213, 10), (154, 7), (65, 8), (261, 6), (215, 13), (216, 14), (159, 15), (55, 5), (156, 15), (196, 8), (4, 2), (157, 5), (158, 12), (103, 6), (222, 15), (79, 14), (214, 13), (216, 14), (58, 6), (251, 6), (191, 4), (220, 12), (160, 2), (252, 8), (223, 7), (59, 3), (256, 12), (253, 14), (21, 6), (114, 15), (145, 10), (115, 15), (56, 2), (163, 6), (22, 9), (23, 1), (24, 9), (146, 6), (30, 1), (116, 12), (161, 11), (117, 13), (164, 4), (57, 10), (165, 7), (75, 4), (198, 5), (233, 14), (31, 6), (118, 12), (234, 2), (53, 14), (29, 13), (119, 11), (69, 11), (147, 3), (228, 1), (120, 8), (199, 9), (148, 9), (70, 10), (237, 10), (258, 2), (200, 1), (166, 10), (149, 7), (150, 15), (80, 13), (138, 7), (32, 10), (254, 3), (76, 3), (172, 9), (135, 13), (235, 1), (225, 2), (238, 7), (229, 5), (239, 3), (81, 10), (136, 13), (137, 3), (226, 13), (230, 4), (138, 7), (110, 2), (111, 12), (112, 14), (231, 2), (178, 7), (179, 9), (224, 7), (232, 9), (3, 6)]"
16,"[(262, 5), (221, 4), (155, 11), (60, 3), (61, 6), (62, 2), (77, 8), (78, 1), (12, 7), (13, 5), (15, 7), (16, 2), (17, 4), (66, 13), (68, 15), (113, 14), (139, 2), (143, 3), (144, 4), (33, 1), (38, 6), (39, 5), (40, 5), (41, 10), (42, 11), (43, 8), (47, 4), (48, 9), (49, 13), (240, 7), (241, 14), (242, 8), (243, 7), (244, 1), (257, 5), (134, 12), (71, 15), (73, 2), (74, 1), (162, 3), (1, 4), (5, 1), (167, 3), (170, 7), (171, 12), (50, 10), (52, 14), (104, 13), (105, 13), (106, 7), (107, 5), (97, 9), (100, 10), (101, 8), (173, 8), (174, 1), (180, 6), (182, 12), (259, 9), (102, 2), (217, 10), (218, 5), (186, 11), (187, 12), (260, 12), (121, 11), (130, 4), (131, 14), (132, 6), (133, 14), (227, 6), (92, 14), (96, 5), (192, 9), (195, 14), (151, 6), (153, 12), (197, 7), (201, 4), (202, 15), (203, 12), (206, 13), (207, 3), (208, 6), (210, 5), (211, 1), (255, 3), (177, 15), (236, 15), (183, 14), (185, 15), (250, 13), (54, 1), (154, 7), (156, 15), (256, 14), (103, 6), (196, 8), (228, 1), (261, 4), (157, 5), (159, 15), (220, 3), (160, 2), (30, 1), (79, 14), (158, 12), (110, 9), (53, 2), (161, 11), (251, 6), (55, 5), (135, 5), (145, 10), (136, 13), (56, 4), (75, 4), (57, 10), (199, 9), (146, 6), (65, 5), (233, 15), (114, 11), (117, 13), (118, 12), (115, 15), (58, 8), (116, 12), (191, 5), (76, 10), (21, 13), (178, 7), (111, 3), (172, 13), (147, 3), (112, 14), (31, 6), (252, 7), (148, 9), (258, 6), (222, 12), (179, 9), (22, 2), (23, 1), (24, 9), (119, 11), (120, 8), (198, 6), (69, 3), (149, 7), (200, 1), (253, 2), (150, 15), (163, 6), (59, 5), (70, 13), (164, 4), (229, 14), (234, 4), (254, 3), (29, 13), (165, 7), (166, 10), (235, 14), (137, 3), (237, 10), (230, 3), (32, 10), (231, 2), (232, 12), (80, 15), (138, 7), (81, 7), (223, 7), (225, 2), (238, 6), (226, 13), (239, 3), (224, 7)]"
17,"[(192, 9), (193, 8), (194, 2), (54, 1), (167, 3), (168, 1), (169, 9), (240, 7), (241, 14), (242, 3), (243, 7), (244, 1), (1, 4), (8, 13), (197, 5), (97, 12), (98, 6), (99, 5), (12, 8), (13, 5), (14, 15), (17, 4), (221, 11), (92, 15), (93, 3), (183, 14), (185, 15), (102, 2), (173, 7), (175, 2), (104, 1), (105, 13), (106, 7), (107, 5), (260, 12), (186, 11), (187, 12), (262, 7), (259, 9), (217, 10), (218, 7), (257, 4), (227, 13), (71, 15), (73, 2), (74, 1), (155, 11), (121, 4), (130, 4), (131, 14), (132, 6), (133, 14), (60, 8), (61, 6), (62, 2), (33, 11), (34, 7), (35, 3), (36, 4), (37, 1), (139, 2), (140, 12), (141, 9), (142, 5), (162, 12), (113, 14), (250, 13), (66, 3), (68, 15), (151, 6), (152, 10), (134, 8), (180, 6), (182, 13), (77, 8), (78, 1), (177, 11), (255, 3), (50, 10), (51, 3), (236, 10), (201, 4), (202, 15), (203, 12), (204, 4), (205, 2), (207, 3), (208, 6), (209, 9), (211, 1), (114, 11), (115, 15), (65, 5), (116, 12), (103, 15), (220, 12), (261, 6), (156, 8), (117, 13), (154, 7), (191, 5), (159, 15), (196, 13), (251, 6), (118, 4), (157, 5), (158, 12), (198, 1), (21, 12), (58, 8), (228, 1), (237, 10), (53, 14), (59, 3), (163, 6), (252, 8), (164, 4), (75, 15), (199, 9), (165, 7), (256, 12), (160, 13), (161, 11), (200, 1), (55, 5), (166, 10), (22, 2), (25, 11), (26, 8), (28, 7), (80, 15), (69, 11), (119, 11), (30, 1), (120, 8), (56, 4), (9, 7), (29, 13), (145, 1), (146, 6), (70, 10), (258, 6), (110, 9), (135, 13), (111, 12), (112, 14), (76, 10), (147, 3), (31, 6), (238, 7), (148, 9), (253, 14), (10, 2), (178, 9), (149, 7), (179, 9), (136, 13), (254, 3), (32, 10), (239, 3), (137, 3), (150, 15), (172, 5), (229, 5), (233, 14), (234, 2), (138, 14), (57, 12), (79, 4), (81, 7), (225, 7), (230, 3), (231, 2), (222, 12), (226, 13), (223, 1), (224, 7), (235, 1), (232, 12)]"
18,"[(134, 8), (217, 10), (218, 7), (66, 3), (67, 13), (162, 12), (139, 2), (140, 12), (141, 9), (142, 5), (257, 7), (240, 7), (241, 14), (242, 3), (243, 7), (244, 1), (60, 8), (61, 6), (62, 2), (227, 5), (151, 6), (152, 10), (33, 11), (34, 7), (35, 3), (36, 4), (37, 1), (1, 4), (5, 9), (259, 9), (221, 4), (236, 15), (262, 5), (104, 1), (108, 12), (109, 12), (71, 13), (73, 2), (74, 1), (180, 9), (182, 13), (92, 14), (93, 3), (186, 1), (188, 6), (189, 7), (190, 2), (197, 5), (250, 11), (255, 8), (167, 3), (170, 7), (171, 4), (50, 4), (51, 3), (97, 12), (100, 10), (101, 8), (12, 8), (18, 3), (19, 5), (20, 6), (201, 4), (212, 3), (260, 12), (173, 6), (175, 2), (77, 13), (85, 10), (102, 1), (177, 15), (54, 3), (113, 14), (121, 11), (122, 15), (123, 15), (124, 14), (125, 13), (126, 11), (129, 4), (192, 9), (195, 14), (155, 11), (183, 14), (184, 7), (213, 10), (159, 15), (156, 8), (261, 6), (215, 13), (216, 14), (87, 7), (103, 15), (55, 5), (220, 12), (21, 12), (160, 2), (196, 13), (30, 1), (69, 11), (70, 10), (114, 15), (256, 14), (115, 15), (191, 5), (56, 4), (116, 12), (65, 8), (214, 13), (216, 14), (110, 9), (117, 13), (228, 1), (111, 12), (154, 7), (145, 10), (75, 4), (86, 6), (146, 6), (22, 9), (23, 1), (24, 9), (88, 2), (76, 10), (237, 13), (112, 14), (118, 12), (233, 9), (29, 4), (238, 7), (147, 3), (53, 14), (148, 9), (199, 9), (234, 2), (157, 5), (158, 12), (31, 11), (161, 11), (172, 9), (135, 13), (32, 1), (58, 8), (57, 11), (59, 3), (149, 7), (198, 1), (150, 15), (119, 11), (120, 8), (136, 13), (163, 6), (200, 1), (164, 4), (165, 7), (229, 14), (235, 1), (239, 3), (222, 11), (254, 5), (138, 7), (166, 10), (251, 2), (137, 2), (258, 6), (138, 14), (223, 7), (252, 8), (225, 2), (226, 13), (178, 6), (230, 4), (224, 7), (179, 9), (253, 14), (231, 2), (254, 3), (232, 12)]"
19,"[(12, 7), (13, 5), (15, 7), (16, 2), (17, 4), (1, 4), (5, 1), (257, 4), (162, 3), (217, 10), (218, 5), (151, 6), (153, 12), (60, 8), (61, 8), (62, 2), (255, 3), (102, 1), (54, 1), (50, 11), (52, 14), (134, 12), (260, 12), (92, 15), (96, 9), (113, 14), (192, 9), (195, 14), (250, 13), (139, 2), (143, 3), (144, 4), (33, 11), (34, 7), (35, 13), (36, 7), (37, 1), (227, 6), (180, 8), (181, 15), (262, 5), (197, 5), (71, 13), (72, 9), (177, 15), (173, 8), (175, 2), (66, 3), (67, 13), (201, 4), (212, 3), (77, 13), (82, 6), (83, 12), (84, 1), (221, 11), (183, 14), (184, 7), (104, 1), (105, 13), (106, 7), (107, 5), (121, 11), (122, 3), (123, 15), (124, 14), (125, 13), (126, 11), (129, 4), (186, 1), (188, 6), (189, 7), (190, 2), (236, 10), (259, 9), (167, 2), (168, 1), (169, 9), (97, 12), (98, 6), (99, 5), (155, 1), (240, 7), (241, 14), (242, 3), (243, 7), (244, 1), (30, 2), (172, 13), (213, 10), (114, 15), (115, 15), (116, 12), (75, 15), (159, 15), (215, 10), (216, 14), (160, 2), (261, 6), (154, 7), (117, 13), (228, 12), (65, 8), (156, 8), (118, 12), (138, 7), (220, 12), (69, 11), (157, 5), (258, 6), (55, 5), (103, 15), (158, 12), (256, 14), (31, 6), (191, 5), (70, 10), (145, 10), (53, 12), (76, 3), (146, 6), (163, 14), (58, 8), (32, 10), (214, 13), (216, 14), (59, 3), (147, 3), (57, 12), (164, 4), (199, 9), (56, 4), (165, 7), (110, 9), (251, 6), (166, 10), (233, 15), (161, 11), (196, 8), (148, 9), (111, 3), (135, 5), (237, 10), (149, 7), (150, 15), (112, 14), (136, 13), (222, 11), (198, 5), (252, 8), (223, 7), (200, 1), (119, 11), (120, 8), (234, 2), (253, 2), (238, 6), (235, 1), (239, 3), (225, 4), (178, 9), (229, 5), (179, 9), (226, 13), (21, 13), (230, 3), (224, 7), (231, 2), (254, 5), (22, 2), (23, 1), (24, 9), (29, 13), (232, 12), (137, 4), (138, 7)]"
20,"[(102, 4), (1, 7), (6, 7), (7, 9), (50, 11), (51, 3), (66, 13), (67, 13), (192, 9), (193, 8), (194, 2), (173, 8), (175, 2), (104, 1), (108, 12), (109, 12), (201, 4), (202, 15), (203, 12), (206, 13), (207, 3), (208, 6), (210, 5), (211, 1), (92, 15), (96, 5), (186, 11), (188, 6), (189, 7), (190, 2), (162, 3), (255, 6), (60, 8), (61, 6), (62, 2), (151, 2), (153, 12), (167, 2), (168, 1), (169, 9), (121, 5), (122, 3), (123, 15), (127, 4), (128, 13), (129, 4), (262, 5), (54, 1), (180, 9), (181, 11), (134, 12), (113, 14), (227, 5), (71, 15), (72, 9), (183, 14), (185, 15), (259, 9), (260, 12), (33, 11), (38, 6), (44, 14), (45, 4), (46, 1), (47, 4), (48, 9), (49, 13), (12, 7), (18, 3), (19, 5), (20, 6), (221, 7), (77, 8), (82, 3), (83, 12), (84, 1), (155, 1), (257, 7), (97, 15), (100, 10), (101, 8), (139, 2), (143, 3), (144, 4), (236, 10), (217, 10), (218, 7), (177, 13), (197, 7), (250, 13), (240, 7), (245, 2), (246, 6), (159, 15), (145, 10), (256, 14), (163, 6), (135, 5), (146, 6), (164, 4), (165, 7), (30, 1), (103, 6), (198, 1), (65, 5), (166, 10), (233, 14), (75, 15), (156, 8), (261, 6), (251, 2), (191, 4), (160, 13), (57, 10), (154, 7), (147, 3), (58, 8), (53, 14), (55, 7), (228, 1), (59, 5), (148, 9), (220, 3), (234, 2), (69, 3), (199, 9), (178, 9), (21, 12), (149, 7), (157, 5), (179, 9), (196, 8), (70, 10), (150, 15), (158, 12), (22, 9), (25, 11), (26, 8), (28, 7), (56, 4), (252, 10), (138, 7), (200, 1), (253, 14), (31, 11), (29, 13), (237, 10), (136, 8), (137, 3), (32, 10), (161, 11), (76, 14), (238, 6), (138, 7), (172, 5), (258, 6), (229, 4), (114, 11), (117, 13), (254, 5), (115, 15), (116, 12), (239, 3), (118, 4), (222, 11), (235, 1), (223, 7), (230, 3), (110, 6), (119, 11), (120, 8), (111, 3), (112, 14), (225, 2), (231, 2), (226, 12), (232, 9), (224, 7)]"
21,"[(177, 11), (192, 9), (193, 8), (194, 2), (97, 12), (98, 13), (99, 5), (186, 1), (187, 12), (197, 7), (12, 8), (13, 5), (14, 15), (17, 4), (60, 3), (63, 5), (64, 9), (92, 15), (94, 12), (95, 7), (255, 6), (173, 8), (176, 5), (66, 3), (68, 15), (162, 3), (151, 2), (152, 10), (33, 11), (38, 6), (44, 14), (45, 7), (46, 1), (47, 4), (48, 9), (49, 13), (113, 14), (167, 2), (170, 10), (171, 12), (227, 1), (240, 7), (241, 14), (242, 3), (243, 7), (244, 1), (54, 1), (1, 4), (6, 5), (7, 9), (221, 4), (180, 6), (182, 12), (104, 13), (108, 12), (109, 12), (183, 14), (185, 15), (236, 10), (201, 4), (202, 15), (203, 12), (206, 13), (207, 3), (208, 6), (209, 9), (211, 1), (155, 11), (134, 2), (260, 12), (121, 3), (130, 4), (131, 14), (132, 6), (133, 14), (71, 15), (72, 9), (257, 7), (262, 5), (139, 2), (143, 3), (144, 4), (102, 1), (217, 10), (219, 11), (77, 13), (78, 1), (259, 9), (250, 15), (50, 5), (52, 14), (159, 15), (103, 15), (114, 11), (117, 13), (256, 14), (115, 15), (261, 4), (220, 3), (160, 2), (57, 10), (251, 6), (55, 5), (53, 14), (258, 6), (75, 15), (145, 10), (146, 6), (69, 11), (58, 8), (21, 6), (116, 12), (59, 3), (56, 4), (228, 1), (70, 13), (76, 10), (237, 10), (22, 2), (25, 11), (26, 8), (28, 7), (29, 13), (30, 2), (118, 12), (252, 8), (156, 8), (147, 3), (80, 13), (233, 14), (253, 14), (148, 9), (65, 8), (149, 7), (110, 9), (150, 15), (31, 6), (32, 10), (196, 13), (135, 5), (111, 12), (112, 14), (191, 4), (254, 3), (172, 13), (136, 13), (199, 9), (222, 11), (119, 1), (120, 8), (154, 9), (157, 5), (79, 4), (158, 12), (161, 11), (229, 5), (163, 6), (223, 1), (164, 4), (165, 7), (81, 10), (178, 6), (166, 10), (179, 9), (234, 4), (238, 6), (198, 5), (137, 3), (230, 13), (231, 2), (138, 7), (235, 1), (200, 1), (232, 12), (225, 2), (239, 3), (226, 13), (224, 7)]"
22,"[(113, 14), (186, 11), (188, 6), (189, 7), (190, 2), (180, 8), (182, 12), (77, 13), (82, 3), (83, 12), (84, 1), (71, 5), (72, 9), (217, 10), (219, 11), (260, 12), (1, 4), (11, 15), (236, 10), (250, 13), (12, 7), (13, 5), (14, 15), (17, 4), (50, 4), (51, 3), (155, 1), (167, 2), (170, 7), (171, 12), (173, 8), (174, 1), (177, 11), (54, 1), (151, 6), (152, 14), (192, 9), (195, 14), (60, 3), (61, 6), (62, 2), (227, 13), (66, 3), (68, 15), (97, 12), (100, 10), (101, 8), (121, 4), (122, 3), (123, 15), (124, 14), (125, 13), (126, 11), (129, 4), (134, 2), (257, 7), (259, 9), (162, 3), (197, 5), (183, 14), (185, 15), (262, 5), (221, 7), (240, 7), (245, 2), (246, 6), (201, 4), (212, 3), (33, 11), (38, 6), (44, 14), (45, 4), (46, 1), (47, 4), (48, 9), (49, 13), (255, 6), (139, 2), (143, 3), (144, 4), (102, 2), (104, 13), (108, 12), (109, 12), (92, 15), (93, 3), (156, 15), (135, 5), (228, 1), (213, 10), (220, 12), (136, 13), (114, 15), (117, 13), (103, 15), (159, 15), (215, 10), (216, 14), (191, 5), (69, 11), (251, 6), (118, 4), (145, 1), (252, 8), (253, 14), (237, 10), (115, 15), (160, 2), (146, 6), (116, 12), (147, 3), (157, 5), (70, 10), (196, 13), (158, 12), (178, 8), (75, 4), (214, 14), (216, 14), (148, 9), (172, 13), (161, 11), (76, 10), (261, 6), (149, 7), (225, 7), (65, 8), (150, 15), (256, 12), (163, 6), (110, 6), (164, 4), (179, 9), (199, 9), (119, 11), (165, 7), (53, 14), (198, 1), (111, 12), (166, 10), (112, 14), (120, 8), (138, 7), (200, 1), (233, 9), (55, 5), (56, 2), (57, 10), (226, 13), (258, 2), (30, 1), (234, 2), (254, 3), (154, 7), (137, 3), (138, 3), (21, 6), (22, 9), (23, 1), (24, 9), (29, 13), (58, 13), (229, 5), (31, 6), (32, 10), (59, 3), (230, 13), (238, 7), (231, 2), (239, 3), (235, 1), (222, 11), (232, 12), (223, 7), (224, 7)]"
23,"[(217, 10), (218, 7), (1, 4), (5, 1), (60, 3), (63, 5), (64, 9), (260, 12), (201, 4), (212, 3), (155, 11), (50, 11), (52, 14), (262, 7), (186, 1), (188, 6), (189, 7), (190, 2), (97, 12), (98, 13), (99, 5), (250, 15), (192, 9), (195, 14), (71, 15), (72, 6), (139, 2), (143, 3), (144, 4), (77, 8), (78, 8), (197, 7), (162, 3), (255, 6), (66, 13), (67, 13), (177, 13), (259, 9), (54, 3), (92, 14), (96, 5), (183, 6), (185, 15), (33, 2), (38, 6), (44, 14), (45, 4), (46, 1), (47, 4), (48, 9), (49, 13), (113, 14), (240, 7), (241, 12), (242, 3), (243, 7), (244, 6), (227, 1), (167, 2), (168, 1), (169, 9), (134, 12), (173, 8), (176, 14), (12, 7), (13, 5), (15, 7), (16, 2), (17, 4), (102, 4), (221, 11), (121, 5), (130, 8), (131, 14), (132, 6), (133, 14), (257, 4), (236, 10), (151, 6), (153, 12), (180, 8), (181, 11), (104, 1), (105, 13), (106, 7), (107, 5), (191, 5), (57, 10), (21, 12), (55, 7), (65, 8), (75, 15), (56, 4), (228, 1), (199, 9), (261, 6), (154, 7), (156, 8), (103, 15), (172, 5), (196, 13), (80, 15), (213, 10), (214, 14), (216, 14), (30, 2), (159, 15), (76, 3), (31, 5), (22, 2), (25, 11), (26, 8), (28, 7), (237, 10), (258, 6), (233, 15), (215, 13), (216, 14), (32, 10), (145, 1), (220, 12), (163, 6), (157, 5), (146, 6), (164, 4), (147, 3), (158, 12), (256, 12), (114, 15), (117, 13), (69, 11), (70, 13), (148, 9), (149, 7), (165, 7), (166, 10), (135, 5), (160, 13), (115, 15), (110, 9), (136, 8), (118, 4), (161, 11), (150, 15), (111, 12), (116, 12), (112, 14), (198, 1), (29, 5), (200, 1), (119, 11), (251, 2), (225, 2), (120, 8), (229, 4), (58, 8), (252, 8), (59, 3), (226, 13), (234, 6), (235, 1), (238, 7), (137, 3), (79, 6), (253, 14), (81, 10), (53, 2), (239, 3), (138, 7), (222, 11), (230, 3), (231, 2), (223, 7), (224, 7), (178, 7), (179, 9), (232, 12), (254, 3)]"
