Iteration,schedules
11,"[(25, 7), (26, 14), (27, 3), (28, 7), (29, 1), (59, 5), (75, 13), (77, 15), (112, 2), (207, 8), (169, 8), (175, 6), (46, 1), (40, 4), (120, 7), (126, 3), (127, 5), (128, 6), (183, 7), (184, 14), (151, 11), (160, 4), (161, 11), (162, 12), (163, 14), (146, 12), (147, 13), (148, 5), (23, 9), (69, 3), (72, 1), (73, 9), (35, 15), (7, 10), (8, 7), (9, 7), (10, 3), (12, 9), (13, 2), (15, 9), (16, 1), (17, 10), (100, 12), (1, 3), (115, 2), (116, 15), (80, 5), (82, 2), (83, 1), (141, 15), (145, 5), (164, 8), (55, 10), (194, 4), (195, 15), (196, 15), (197, 14), (198, 13), (199, 11), (202, 4), (86, 6), (87, 3), (36, 6), (2, 5), (101, 7), (103, 3), (104, 6), (78, 11), (66, 9), (84, 4), (3, 4), (67, 12), (186, 2), (74, 8), (68, 13), (79, 10), (52, 15), (176, 10), (177, 2), (178, 14), (179, 6), (47, 1), (138, 2), (85, 14), (56, 10), (24, 15), (185, 3), (5, 8), (182, 10), (53, 2), (48, 14), (6, 3), (208, 13), (106, 4), (109, 14), (4, 10), (209, 13), (165, 5), (139, 5), (140, 1), (105, 6), (49, 3), (50, 2), (211, 7), (119, 8), (110, 15), (57, 7), (113, 14), (129, 6), (111, 6), (37, 10), (166, 13), (167, 3), (38, 14), (64, 12), (60, 6), (62, 11), (39, 3), (172, 9), (130, 9), (133, 11), (135, 14), (136, 7), (137, 13), (114, 5), (65, 12), (168, 7), (170, 15), (173, 7), (210, 2), (44, 2), (171, 4), (41, 11), (174, 5), (58, 3), (42, 6), (54, 1), (211, 7), (45, 13), (43, 7), (51, 12)]"
12,"[(25, 7), (30, 2), (31, 6), (7, 11), (18, 6), (19, 10), (20, 6), (21, 4), (22, 14), (120, 8), (126, 3), (127, 5), (128, 1), (175, 15), (100, 12), (80, 5), (82, 2), (83, 1), (40, 4), (183, 7), (187, 1), (207, 10), (23, 9), (141, 14), (143, 12), (144, 7), (151, 4), (160, 4), (161, 14), (162, 6), (163, 14), (86, 6), (97, 1), (98, 2), (169, 8), (146, 12), (149, 10), (150, 8), (115, 13), (116, 15), (59, 5), (194, 11), (203, 4), (204, 11), (205, 6), (206, 14), (112, 2), (75, 7), (76, 13), (69, 3), (70, 8), (71, 2), (35, 13), (164, 10), (46, 13), (55, 15), (1, 1), (101, 7), (103, 3), (104, 3), (24, 2), (2, 5), (4, 10), (3, 4), (47, 1), (74, 5), (138, 1), (36, 2), (139, 6), (56, 10), (140, 10), (64, 12), (165, 5), (166, 13), (5, 8), (208, 5), (84, 15), (57, 7), (78, 15), (65, 12), (113, 15), (41, 11), (106, 15), (109, 14), (58, 3), (52, 15), (172, 9), (79, 13), (42, 7), (6, 3), (176, 10), (180, 4), (181, 7), (66, 9), (182, 10), (67, 13), (209, 13), (60, 6), (61, 8), (85, 10), (210, 3), (211, 7), (53, 2), (68, 4), (170, 8), (114, 2), (54, 1), (105, 10), (171, 4), (37, 8), (110, 15), (39, 3), (111, 6), (44, 2), (38, 14), (167, 3), (119, 8), (39, 3), (129, 12), (48, 5), (130, 9), (133, 11), (134, 7), (136, 7), (137, 13), (49, 13), (50, 2), (45, 13), (173, 11), (174, 5), (43, 7), (51, 12), (168, 14)]"
13,"[(75, 3), (76, 13), (164, 8), (1, 1), (7, 11), (8, 7), (11, 8), (12, 9), (13, 2), (15, 9), (16, 1), (17, 10), (151, 4), (152, 15), (153, 15), (157, 4), (158, 13), (159, 4), (175, 6), (55, 10), (112, 2), (115, 4), (117, 2), (118, 2), (25, 7), (32, 11), (33, 3), (34, 5), (120, 7), (121, 5), (122, 15), (125, 4), (207, 12), (146, 9), (147, 13), (148, 5), (35, 15), (183, 7), (184, 14), (169, 5), (46, 5), (100, 14), (86, 6), (96, 13), (40, 7), (80, 13), (81, 9), (69, 8), (72, 1), (73, 9), (23, 9), (59, 5), (141, 12), (143, 12), (144, 7), (194, 3), (195, 3), (196, 15), (200, 12), (201, 13), (202, 4), (64, 12), (47, 1), (74, 5), (138, 2), (84, 15), (56, 10), (65, 14), (36, 6), (119, 4), (101, 7), (103, 3), (104, 3), (176, 10), (180, 8), (181, 7), (85, 10), (24, 2), (78, 15), (182, 10), (139, 6), (57, 7), (211, 3), (5, 6), (129, 12), (52, 14), (165, 13), (2, 5), (6, 5), (37, 8), (3, 4), (168, 7), (4, 12), (140, 1), (38, 14), (130, 9), (131, 1), (132, 9), (166, 13), (137, 13), (53, 2), (79, 10), (208, 3), (58, 3), (185, 6), (48, 3), (170, 8), (209, 13), (171, 4), (60, 9), (62, 11), (210, 3), (172, 9), (113, 14), (44, 2), (45, 13), (39, 5), (105, 6), (114, 5), (173, 1), (186, 14), (49, 13), (174, 5), (50, 2), (66, 7), (67, 12), (68, 10), (211, 7), (54, 14), (167, 2), (168, 7), (51, 12), (41, 11), (42, 6), (43, 3), (106, 15), (109, 4), (110, 15), (111, 4)]"
14,"[(7, 11), (8, 7), (11, 8), (12, 9), (13, 2), (15, 9), (16, 1), (17, 10), (169, 5), (207, 8), (141, 15), (143, 12), (144, 7), (55, 10), (115, 4), (116, 15), (183, 7), (184, 14), (46, 6), (175, 6), (146, 12), (147, 13), (148, 5), (164, 2), (151, 3), (160, 9), (161, 14), (162, 6), (163, 14), (112, 2), (25, 7), (30, 8), (31, 6), (23, 9), (1, 1), (35, 13), (194, 5), (195, 3), (196, 15), (200, 4), (201, 13), (202, 4), (40, 4), (120, 8), (121, 5), (122, 15), (125, 11), (75, 3), (77, 15), (100, 14), (80, 15), (82, 2), (83, 1), (59, 5), (86, 6), (88, 11), (89, 15), (90, 6), (69, 8), (70, 6), (71, 2), (41, 8), (138, 2), (74, 5), (24, 2), (2, 5), (5, 8), (129, 12), (176, 10), (177, 2), (178, 14), (179, 6), (3, 4), (60, 9), (62, 14), (42, 7), (84, 4), (101, 7), (103, 3), (104, 6), (66, 7), (130, 9), (133, 11), (134, 8), (136, 7), (52, 14), (185, 3), (208, 13), (139, 6), (36, 6), (137, 13), (67, 12), (209, 13), (182, 10), (6, 5), (113, 5), (172, 9), (186, 14), (173, 1), (64, 12), (106, 13), (109, 8), (65, 12), (78, 3), (79, 10), (37, 8), (44, 2), (119, 12), (140, 1), (85, 10), (56, 10), (114, 5), (167, 3), (211, 14), (105, 6), (4, 11), (47, 1), (68, 13), (48, 5), (38, 14), (110, 15), (57, 7), (53, 2), (111, 6), (170, 15), (171, 4), (174, 5), (58, 3), (39, 3), (168, 7), (54, 14), (210, 3), (165, 13), (166, 13), (167, 3), (45, 13), (211, 7), (49, 13), (43, 7), (50, 2), (51, 12)]"
15,"[(7, 11), (8, 7), (9, 7), (10, 3), (12, 9), (13, 2), (14, 2), (17, 10), (207, 8), (80, 5), (82, 2), (83, 1), (120, 7), (121, 5), (122, 15), (125, 4), (151, 4), (160, 4), (161, 14), (162, 6), (163, 14), (112, 2), (1, 1), (141, 15), (142, 3), (100, 12), (146, 9), (147, 13), (148, 5), (35, 13), (55, 10), (169, 14), (175, 6), (86, 2), (88, 11), (89, 15), (90, 7), (75, 3), (77, 15), (183, 7), (188, 7), (189, 9), (59, 5), (23, 8), (164, 12), (40, 4), (194, 11), (195, 3), (196, 15), (197, 14), (198, 13), (199, 11), (202, 4), (25, 7), (26, 12), (27, 3), (28, 7), (29, 1), (115, 13), (116, 15), (69, 8), (70, 6), (71, 2), (46, 1), (36, 6), (176, 10), (180, 4), (181, 7), (4, 10), (211, 14), (52, 14), (138, 1), (24, 15), (47, 1), (208, 3), (101, 7), (103, 3), (104, 6), (37, 8), (74, 5), (60, 9), (62, 14), (182, 10), (167, 4), (2, 5), (84, 15), (3, 2), (139, 6), (53, 2), (38, 2), (168, 7), (66, 7), (41, 8), (119, 4), (129, 12), (130, 9), (133, 11), (135, 6), (136, 7), (113, 5), (42, 6), (67, 12), (140, 10), (78, 11), (137, 13), (170, 8), (5, 8), (64, 12), (79, 13), (171, 4), (105, 6), (65, 14), (165, 5), (6, 3), (172, 9), (54, 1), (68, 10), (106, 10), (109, 8), (209, 13), (39, 3), (110, 15), (210, 3), (111, 6), (173, 1), (174, 5), (114, 5), (44, 2), (85, 14), (166, 8), (211, 7), (48, 5), (45, 13), (167, 3), (49, 13), (43, 7), (50, 2), (51, 12), (56, 10), (57, 7), (58, 3)]"
16,"[(80, 5), (81, 9), (146, 12), (149, 10), (150, 8), (86, 6), (96, 15), (194, 4), (195, 3), (196, 15), (200, 4), (201, 13), (202, 4), (207, 8), (100, 14), (69, 3), (70, 6), (71, 2), (7, 11), (8, 7), (9, 7), (10, 1), (12, 9), (13, 12), (14, 2), (17, 10), (75, 13), (76, 13), (55, 10), (1, 1), (59, 5), (115, 2), (116, 15), (141, 15), (143, 12), (144, 7), (175, 6), (46, 13), (112, 2), (169, 8), (25, 7), (32, 11), (33, 3), (34, 10), (183, 7), (188, 7), (189, 9), (35, 15), (120, 7), (126, 3), (127, 5), (128, 6), (164, 12), (151, 4), (152, 3), (153, 15), (154, 14), (155, 13), (156, 11), (159, 4), (40, 11), (23, 9), (168, 7), (24, 2), (113, 15), (56, 10), (138, 1), (176, 15), (180, 8), (181, 7), (182, 10), (52, 14), (39, 3), (165, 5), (139, 11), (36, 6), (60, 7), (63, 8), (101, 7), (103, 3), (104, 6), (129, 12), (211, 7), (78, 11), (166, 13), (140, 10), (57, 7), (114, 5), (47, 1), (130, 2), (131, 1), (132, 9), (41, 11), (58, 3), (137, 13), (79, 13), (74, 5), (37, 8), (64, 9), (170, 8), (171, 4), (65, 14), (42, 7), (167, 3), (44, 2), (172, 6), (38, 14), (119, 4), (2, 5), (53, 2), (54, 1), (5, 8), (48, 5), (4, 10), (3, 4), (49, 3), (208, 3), (105, 6), (173, 1), (6, 3), (45, 13), (174, 5), (168, 7), (84, 4), (50, 2), (85, 10), (51, 12), (43, 7), (209, 13), (106, 15), (107, 12), (108, 7), (39, 5), (110, 15), (111, 6), (210, 3), (211, 14), (66, 1), (67, 12), (68, 10)]"
17,"[(151, 4), (152, 3), (153, 15), (154, 14), (155, 13), (156, 11), (159, 4), (25, 7), (32, 11), (33, 3), (34, 10), (169, 5), (146, 12), (149, 10), (150, 8), (7, 13), (18, 6), (19, 12), (20, 6), (21, 4), (22, 14), (1, 1), (40, 7), (164, 8), (55, 15), (194, 5), (195, 1), (196, 15), (197, 14), (198, 13), (199, 11), (202, 4), (112, 2), (115, 4), (117, 2), (118, 2), (120, 8), (121, 5), (122, 15), (125, 13), (207, 12), (100, 14), (59, 5), (183, 7), (193, 12), (175, 6), (75, 13), (77, 15), (141, 14), (142, 3), (23, 9), (69, 3), (70, 6), (71, 2), (46, 6), (86, 2), (93, 1), (94, 4), (95, 9), (35, 15), (80, 5), (81, 9), (47, 1), (113, 4), (101, 7), (103, 15), (104, 6), (36, 6), (60, 7), (61, 8), (165, 3), (74, 5), (84, 4), (64, 12), (176, 10), (177, 2), (178, 14), (179, 6), (182, 10), (65, 14), (138, 1), (208, 5), (2, 7), (105, 10), (52, 14), (129, 12), (139, 5), (3, 4), (106, 13), (109, 14), (53, 2), (24, 2), (56, 10), (211, 3), (130, 9), (131, 1), (132, 9), (37, 8), (78, 11), (79, 13), (38, 14), (5, 8), (114, 5), (41, 11), (166, 4), (85, 14), (137, 13), (6, 3), (140, 1), (54, 14), (110, 15), (57, 7), (111, 6), (168, 7), (209, 4), (58, 3), (4, 10), (42, 7), (210, 2), (211, 7), (39, 3), (119, 8), (44, 3), (167, 3), (170, 9), (171, 4), (66, 9), (45, 13), (43, 7), (48, 5), (168, 7), (67, 12), (68, 10), (172, 9), (49, 13), (50, 2), (51, 12), (173, 1), (174, 5)]"
18,"[(7, 11), (8, 7), (9, 7), (10, 3), (12, 9), (13, 2), (15, 9), (16, 1), (17, 10), (80, 5), (81, 9), (35, 15), (183, 4), (190, 13), (194, 3), (195, 3), (196, 15), (197, 14), (198, 13), (199, 11), (202, 4), (86, 6), (88, 14), (89, 15), (90, 6), (169, 14), (75, 13), (76, 13), (1, 1), (40, 7), (146, 12), (147, 6), (148, 5), (69, 8), (70, 8), (71, 2), (164, 2), (112, 2), (25, 7), (26, 14), (27, 3), (28, 7), (29, 1), (207, 10), (151, 4), (160, 4), (161, 14), (162, 6), (163, 14), (23, 9), (115, 4), (117, 2), (118, 2), (46, 1), (100, 12), (59, 5), (141, 15), (142, 3), (55, 10), (175, 15), (120, 8), (126, 3), (127, 5), (128, 1), (138, 1), (176, 10), (177, 2), (178, 15), (179, 6), (24, 2), (182, 10), (78, 11), (79, 13), (191, 6), (84, 4), (47, 12), (64, 9), (192, 8), (65, 12), (85, 10), (101, 7), (102, 7), (129, 12), (52, 9), (130, 2), (133, 11), (135, 14), (136, 7), (74, 5), (41, 11), (113, 5), (170, 8), (119, 4), (4, 11), (165, 13), (166, 13), (60, 7), (61, 8), (139, 5), (2, 7), (105, 10), (39, 3), (53, 4), (42, 6), (171, 4), (3, 4), (172, 9), (140, 1), (66, 3), (67, 13), (173, 7), (68, 13), (56, 10), (174, 5), (208, 13), (54, 1), (57, 7), (5, 8), (167, 3), (137, 13), (6, 3), (211, 14), (48, 5), (168, 14), (58, 3), (114, 9), (49, 3), (36, 2), (37, 8), (209, 13), (210, 3), (211, 7), (38, 14), (39, 5), (44, 4), (45, 13), (106, 11), (107, 1), (108, 14), (110, 15), (50, 2), (111, 6), (43, 7), (51, 12)]"
19,"[(59, 5), (169, 14), (151, 4), (160, 4), (161, 14), (162, 6), (163, 14), (7, 11), (18, 6), (19, 10), (20, 6), (21, 4), (22, 14), (175, 6), (194, 3), (195, 3), (196, 15), (197, 10), (198, 13), (199, 11), (202, 4), (46, 13), (55, 15), (112, 2), (164, 8), (141, 12), (143, 12), (144, 7), (23, 9), (80, 5), (82, 2), (83, 1), (120, 7), (126, 3), (127, 5), (128, 1), (40, 11), (207, 10), (69, 8), (72, 1), (73, 9), (75, 13), (76, 13), (1, 1), (35, 15), (100, 14), (25, 7), (32, 11), (33, 3), (34, 10), (183, 7), (193, 15), (146, 9), (147, 6), (148, 5), (115, 4), (117, 2), (118, 2), (86, 2), (99, 6), (119, 4), (84, 4), (211, 7), (60, 9), (63, 8), (74, 5), (4, 11), (138, 2), (36, 6), (64, 12), (170, 8), (101, 7), (102, 13), (208, 5), (209, 8), (171, 4), (176, 10), (177, 2), (178, 14), (179, 6), (182, 10), (78, 11), (79, 13), (47, 1), (2, 7), (129, 12), (65, 12), (3, 2), (130, 2), (131, 1), (132, 9), (5, 8), (24, 15), (139, 6), (85, 10), (52, 14), (6, 3), (37, 8), (39, 3), (137, 13), (38, 15), (106, 13), (107, 8), (108, 7), (56, 10), (44, 2), (53, 2), (39, 3), (140, 7), (165, 5), (166, 8), (110, 15), (167, 3), (105, 1), (57, 7), (113, 5), (111, 6), (168, 7), (210, 4), (114, 5), (211, 7), (66, 1), (67, 12), (48, 5), (68, 10), (49, 13), (54, 1), (50, 2), (51, 12), (58, 3), (45, 13), (41, 11), (42, 7), (43, 7), (172, 6), (173, 1), (174, 5)]"
20,"[(194, 4), (195, 3), (196, 15), (197, 14), (198, 13), (199, 11), (202, 4), (146, 12), (147, 13), (148, 5), (7, 11), (18, 6), (19, 10), (20, 6), (21, 4), (22, 14), (86, 6), (96, 15), (59, 5), (169, 14), (23, 8), (25, 7), (30, 2), (31, 6), (69, 3), (70, 6), (71, 2), (151, 4), (160, 4), (161, 14), (162, 6), (163, 14), (1, 1), (175, 15), (207, 10), (112, 2), (164, 12), (115, 13), (117, 2), (118, 2), (75, 7), (77, 8), (141, 14), (145, 5), (46, 1), (100, 9), (80, 5), (81, 9), (40, 11), (55, 10), (183, 4), (184, 15), (120, 8), (126, 3), (127, 5), (128, 6), (35, 15), (60, 9), (63, 8), (36, 6), (170, 8), (171, 4), (74, 5), (185, 3), (176, 10), (177, 2), (178, 14), (179, 11), (182, 10), (186, 2), (129, 12), (24, 2), (138, 1), (119, 4), (139, 6), (64, 12), (65, 14), (37, 7), (47, 1), (52, 9), (56, 12), (165, 5), (113, 15), (130, 2), (131, 1), (132, 9), (84, 4), (85, 10), (172, 9), (140, 10), (166, 13), (208, 5), (78, 11), (79, 10), (137, 13), (57, 7), (101, 7), (102, 13), (58, 3), (38, 15), (209, 13), (173, 1), (106, 15), (107, 8), (108, 7), (211, 7), (174, 5), (39, 3), (53, 2), (41, 11), (42, 7), (2, 7), (48, 14), (3, 4), (49, 4), (210, 3), (44, 2), (66, 1), (4, 12), (110, 15), (54, 1), (45, 12), (114, 5), (211, 7), (67, 12), (50, 2), (167, 14), (43, 2), (168, 14), (51, 12), (105, 6), (111, 6), (68, 10), (5, 8), (6, 3)]"
21,"[(25, 7), (26, 14), (27, 3), (28, 7), (29, 1), (120, 8), (121, 5), (122, 15), (125, 4), (1, 1), (164, 12), (100, 9), (169, 5), (183, 4), (188, 7), (189, 9), (146, 15), (147, 13), (148, 5), (35, 13), (40, 11), (86, 6), (88, 11), (89, 15), (90, 6), (115, 2), (116, 5), (7, 10), (8, 7), (11, 8), (12, 9), (13, 2), (14, 2), (17, 10), (175, 6), (69, 3), (70, 6), (71, 2), (194, 4), (195, 3), (196, 15), (200, 4), (201, 13), (202, 4), (23, 8), (46, 13), (141, 12), (145, 9), (80, 5), (82, 2), (83, 1), (151, 3), (160, 8), (161, 14), (162, 6), (163, 14), (207, 8), (112, 2), (55, 10), (59, 5), (75, 7), (77, 15), (84, 4), (56, 10), (64, 12), (101, 7), (102, 7), (52, 15), (208, 5), (176, 10), (180, 4), (181, 7), (74, 8), (65, 12), (165, 3), (105, 6), (78, 11), (166, 13), (24, 15), (129, 12), (182, 10), (36, 6), (57, 7), (130, 2), (131, 1), (132, 9), (167, 3), (37, 8), (85, 14), (38, 14), (209, 13), (2, 5), (79, 10), (66, 9), (47, 1), (67, 12), (5, 8), (211, 7), (60, 7), (61, 8), (6, 3), (68, 4), (113, 5), (172, 9), (53, 2), (4, 10), (137, 13), (3, 4), (58, 3), (114, 5), (54, 13), (39, 5), (119, 4), (173, 1), (168, 3), (138, 1), (139, 6), (48, 14), (44, 2), (49, 3), (45, 13), (41, 8), (140, 10), (50, 2), (210, 7), (42, 7), (211, 7), (51, 12), (43, 7), (106, 4), (107, 4), (108, 7), (170, 15), (171, 4), (174, 5), (110, 15), (111, 6)]"
22,"[(151, 4), (152, 3), (153, 15), (154, 14), (155, 13), (156, 11), (159, 4), (115, 2), (117, 2), (118, 2), (86, 6), (96, 15), (194, 11), (195, 3), (196, 15), (197, 14), (198, 13), (199, 11), (202, 4), (23, 8), (75, 7), (76, 13), (164, 12), (183, 4), (188, 7), (189, 9), (35, 13), (69, 3), (70, 6), (71, 2), (55, 10), (120, 8), (126, 3), (127, 5), (128, 6), (59, 5), (1, 1), (141, 15), (143, 12), (144, 7), (46, 6), (40, 11), (7, 4), (8, 7), (11, 8), (12, 9), (13, 2), (15, 9), (16, 1), (17, 10), (175, 6), (169, 14), (100, 9), (146, 12), (147, 13), (148, 5), (207, 12), (80, 5), (81, 6), (112, 2), (25, 7), (30, 2), (31, 6), (101, 7), (102, 13), (74, 5), (176, 10), (177, 2), (178, 14), (179, 6), (129, 12), (78, 3), (64, 12), (65, 14), (138, 1), (5, 8), (6, 3), (84, 4), (182, 10), (52, 15), (60, 9), (62, 11), (36, 6), (211, 3), (119, 8), (39, 3), (208, 13), (79, 10), (130, 2), (131, 1), (132, 9), (24, 15), (209, 13), (44, 4), (45, 13), (47, 1), (2, 7), (139, 5), (3, 4), (172, 9), (37, 8), (56, 10), (57, 7), (168, 7), (58, 3), (137, 13), (170, 8), (140, 10), (171, 4), (4, 12), (85, 10), (48, 5), (38, 14), (113, 15), (210, 3), (114, 2), (53, 2), (39, 3), (49, 7), (173, 1), (50, 2), (174, 5), (105, 6), (54, 1), (41, 11), (42, 7), (106, 13), (107, 8), (108, 4), (51, 12), (211, 7), (165, 13), (66, 7), (110, 15), (67, 12), (43, 7), (111, 6), (68, 10), (166, 13), (167, 3), (168, 14)]"
23,"[(175, 6), (194, 4), (203, 4), (204, 14), (205, 6), (206, 14), (35, 15), (112, 2), (207, 8), (7, 11), (8, 7), (11, 8), (12, 9), (13, 2), (14, 2), (17, 10), (80, 5), (82, 2), (83, 1), (120, 7), (121, 5), (123, 7), (124, 3), (125, 4), (40, 11), (59, 13), (86, 6), (87, 3), (55, 10), (169, 14), (183, 7), (188, 7), (189, 9), (151, 3), (152, 3), (153, 15), (154, 14), (155, 13), (156, 11), (159, 4), (46, 1), (115, 13), (117, 2), (118, 2), (69, 8), (72, 1), (73, 9), (75, 3), (77, 15), (146, 12), (147, 6), (148, 5), (25, 7), (32, 11), (33, 3), (34, 10), (23, 9), (1, 1), (164, 12), (100, 14), (141, 15), (143, 12), (144, 7), (5, 8), (47, 1), (74, 5), (129, 12), (101, 7), (103, 15), (104, 6), (170, 8), (171, 4), (52, 9), (60, 9), (63, 8), (24, 2), (2, 7), (84, 4), (130, 9), (131, 1), (132, 9), (3, 2), (113, 15), (210, 2), (138, 1), (176, 10), (180, 4), (181, 7), (168, 14), (182, 10), (56, 10), (105, 6), (53, 6), (139, 6), (64, 12), (6, 3), (211, 14), (114, 5), (137, 13), (65, 12), (85, 10), (140, 1), (4, 11), (57, 7), (78, 15), (106, 13), (107, 8), (108, 7), (79, 10), (58, 3), (44, 4), (39, 3), (41, 11), (119, 8), (172, 9), (48, 4), (165, 5), (42, 7), (173, 11), (45, 13), (54, 14), (174, 5), (49, 3), (166, 8), (50, 2), (43, 7), (110, 15), (111, 6), (51, 12), (36, 2), (37, 8), (167, 2), (38, 14), (66, 3), (208, 5), (39, 3), (67, 13), (68, 10), (209, 13), (168, 7), (210, 3)]"
24,"[(151, 4), (152, 3), (153, 15), (154, 14), (155, 13), (156, 11), (159, 4), (115, 2), (117, 2), (118, 2), (1, 1), (25, 7), (32, 11), (33, 3), (34, 10), (86, 6), (91, 12), (92, 4), (59, 5), (23, 8), (100, 14), (46, 13), (75, 7), (77, 8), (7, 10), (8, 7), (11, 8), (12, 9), (13, 2), (15, 9), (16, 1), (17, 10), (169, 8), (35, 15), (55, 15), (69, 3), (70, 6), (71, 2), (183, 4), (184, 14), (164, 12), (40, 11), (112, 2), (175, 6), (141, 14), (142, 3), (120, 8), (121, 5), (123, 7), (124, 2), (125, 4), (194, 5), (195, 3), (196, 15), (197, 14), (198, 13), (199, 11), (202, 4), (207, 12), (146, 9), (149, 13), (150, 8), (80, 13), (82, 2), (83, 1), (113, 5), (138, 2), (170, 8), (129, 12), (101, 7), (102, 7), (171, 4), (24, 15), (176, 10), (180, 4), (181, 7), (130, 2), (131, 1), (132, 9), (78, 3), (36, 6), (182, 10), (84, 15), (137, 13), (74, 8), (37, 8), (79, 10), (114, 5), (85, 10), (211, 7), (56, 10), (139, 6), (41, 11), (47, 1), (140, 10), (185, 6), (38, 14), (4, 10), (42, 7), (208, 5), (2, 7), (209, 13), (52, 14), (44, 4), (3, 4), (39, 3), (165, 5), (60, 9), (63, 8), (186, 14), (166, 13), (64, 12), (53, 2), (66, 1), (5, 6), (6, 3), (65, 14), (210, 3), (211, 7), (45, 13), (67, 12), (68, 10), (105, 6), (57, 7), (168, 7), (43, 2), (58, 3), (48, 5), (167, 3), (49, 7), (50, 2), (54, 1), (172, 9), (51, 12), (173, 1), (174, 5), (168, 7), (106, 13), (109, 14), (110, 15), (111, 6), (119, 4)]"
25,"[(115, 4), (117, 2), (118, 2), (46, 5), (146, 12), (149, 10), (150, 8), (169, 14), (7, 11), (18, 6), (19, 10), (20, 6), (21, 4), (22, 14), (55, 15), (75, 3), (76, 13), (151, 4), (160, 4), (161, 14), (162, 6), (163, 14), (141, 14), (143, 12), (144, 7), (25, 7), (30, 2), (31, 6), (120, 8), (121, 5), (123, 7), (124, 2), (125, 4), (164, 2), (194, 11), (195, 3), (196, 15), (200, 12), (201, 13), (202, 13), (100, 9), (175, 6), (80, 13), (82, 2), (83, 1), (40, 7), (59, 5), (112, 2), (69, 3), (72, 1), (73, 9), (1, 1), (35, 15), (183, 7), (193, 15), (23, 9), (86, 2), (91, 12), (92, 3), (207, 12), (2, 5), (176, 10), (180, 4), (181, 7), (101, 7), (102, 13), (56, 10), (4, 10), (44, 2), (24, 2), (208, 5), (165, 5), (36, 6), (3, 4), (74, 8), (209, 13), (5, 6), (182, 10), (6, 5), (211, 7), (170, 8), (171, 4), (129, 12), (64, 9), (84, 4), (60, 7), (62, 11), (113, 15), (119, 8), (130, 9), (131, 1), (132, 9), (65, 14), (138, 1), (139, 6), (78, 15), (79, 10), (137, 13), (85, 14), (57, 6), (167, 3), (166, 13), (114, 6), (140, 10), (45, 7), (210, 3), (172, 12), (41, 11), (211, 7), (42, 7), (37, 8), (58, 3), (43, 7), (38, 2), (167, 3), (39, 3), (66, 3), (173, 1), (67, 12), (174, 5), (105, 6), (68, 10), (52, 14), (168, 7), (47, 1), (48, 14), (53, 2), (49, 3), (106, 10), (109, 14), (54, 1), (110, 15), (111, 6), (50, 2), (51, 12)]"
26,"[(169, 5), (69, 3), (70, 6), (71, 2), (46, 13), (25, 7), (30, 8), (31, 6), (59, 5), (151, 4), (160, 4), (161, 14), (162, 6), (163, 14), (100, 12), (80, 15), (81, 9), (86, 2), (91, 12), (92, 3), (40, 11), (7, 10), (8, 7), (11, 8), (12, 9), (13, 2), (15, 9), (16, 1), (17, 10), (141, 14), (143, 12), (144, 7), (1, 1), (23, 9), (175, 15), (183, 7), (190, 13), (75, 3), (76, 13), (207, 2), (146, 12), (149, 10), (150, 8), (120, 7), (126, 3), (127, 5), (128, 6), (164, 8), (115, 13), (117, 2), (118, 2), (194, 11), (195, 1), (196, 15), (200, 4), (201, 13), (202, 4), (112, 2), (55, 10), (35, 15), (78, 11), (36, 6), (101, 7), (102, 7), (2, 5), (4, 11), (3, 4), (24, 15), (113, 15), (74, 5), (52, 15), (165, 3), (37, 8), (84, 4), (172, 9), (166, 13), (138, 2), (79, 10), (105, 1), (41, 11), (139, 6), (129, 12), (38, 14), (39, 3), (85, 10), (192, 8), (191, 4), (170, 9), (171, 4), (140, 1), (176, 10), (180, 4), (181, 7), (53, 2), (5, 8), (182, 10), (6, 3), (119, 6), (64, 6), (173, 1), (130, 9), (133, 11), (134, 8), (136, 7), (174, 5), (56, 12), (208, 5), (60, 7), (62, 11), (65, 14), (137, 13), (211, 14), (44, 4), (209, 13), (45, 12), (54, 1), (167, 2), (42, 7), (57, 7), (58, 3), (66, 9), (168, 7), (67, 12), (43, 7), (68, 4), (114, 5), (210, 3), (211, 7), (47, 1), (48, 14), (49, 3), (50, 2), (106, 13), (109, 14), (110, 15), (111, 6), (51, 12)]"
