Iteration,schedules
11,"[(43, 10), (33, 14), (37, 12), (84, 12), (87, 10), (88, 8), (158, 4), (167, 4), (168, 14), (169, 6), (170, 14), (121, 2), (122, 7), (12, 5), (1, 11), (3, 6), (4, 7), (5, 2), (79, 15), (80, 3), (101, 1), (103, 12), (45, 7), (171, 8), (7, 9), (10, 14), (58, 7), (59, 5), (61, 7), (62, 2), (63, 4), (105, 4), (106, 15), (107, 12), (108, 4), (109, 2), (111, 3), (112, 6), (114, 5), (115, 1), (16, 5), (89, 2), (93, 3), (94, 4), (26, 8), (125, 13), (138, 13), (139, 11), (156, 11), (176, 14), (38, 6), (47, 7), (57, 15), (140, 3), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (177, 11), (95, 10), (180, 13), (96, 6), (178, 15), (157, 2), (97, 3), (11, 8), (17, 12), (18, 1), (98, 9), (44, 1), (179, 12), (67, 12), (13, 6), (6, 4), (181, 12), (14, 9), (99, 7), (124, 12), (104, 7), (39, 14), (182, 11), (183, 8), (100, 15), (76, 2), (77, 5), (78, 7), (68, 2), (71, 7), (73, 14), (74, 7), (46, 13), (75, 13), (27, 9), (40, 13), (28, 13), (15, 1), (174, 3), (29, 2), (31, 3), (32, 12), (30, 6), (41, 5), (172, 5), (42, 4), (175, 14), (173, 13), (174, 3)]"
12,"[(79, 15), (80, 3), (1, 11), (3, 6), (4, 7), (5, 2), (12, 5), (89, 2), (90, 12), (91, 9), (92, 5), (38, 1), (176, 14), (33, 4), (35, 11), (36, 8), (101, 2), (103, 12), (26, 12), (45, 7), (125, 8), (133, 10), (58, 7), (59, 5), (61, 7), (62, 2), (63, 4), (84, 9), (87, 10), (88, 8), (121, 10), (122, 7), (140, 13), (141, 7), (142, 7), (143, 3), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (158, 4), (167, 4), (168, 14), (169, 6), (170, 14), (7, 9), (8, 8), (9, 2), (171, 8), (156, 11), (47, 4), (57, 15), (16, 5), (105, 4), (116, 3), (43, 10), (119, 10), (120, 14), (124, 12), (177, 15), (180, 13), (134, 6), (178, 15), (179, 12), (104, 9), (181, 4), (117, 10), (46, 13), (11, 8), (118, 14), (120, 14), (95, 1), (96, 6), (67, 6), (17, 12), (23, 4), (24, 8), (135, 7), (157, 2), (182, 11), (44, 1), (183, 8), (76, 1), (14, 3), (6, 4), (68, 2), (71, 11), (72, 7), (74, 7), (31, 3), (32, 12), (39, 14), (97, 3), (98, 9), (77, 6), (172, 5), (173, 13), (99, 11), (100, 15), (75, 13), (13, 1), (78, 10), (136, 2), (15, 1), (40, 13), (41, 5), (174, 3), (175, 7), (42, 6), (27, 9), (28, 13), (29, 2), (30, 1)]"
13,"[(140, 11), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (58, 7), (64, 3), (65, 5), (66, 1), (101, 6), (102, 10), (47, 4), (48, 14), (156, 8), (38, 1), (121, 10), (122, 7), (79, 15), (81, 12), (82, 7), (26, 8), (12, 7), (105, 4), (106, 15), (107, 12), (108, 4), (109, 2), (111, 3), (112, 6), (113, 9), (115, 1), (7, 9), (10, 14), (171, 12), (16, 5), (1, 11), (2, 12), (125, 13), (138, 13), (139, 13), (33, 14), (37, 12), (84, 12), (87, 10), (88, 8), (89, 2), (90, 12), (91, 9), (92, 5), (45, 7), (43, 2), (158, 3), (159, 3), (160, 15), (161, 10), (162, 13), (163, 11), (166, 4), (176, 14), (44, 14), (124, 3), (95, 10), (96, 6), (76, 2), (50, 2), (11, 8), (14, 9), (77, 6), (104, 7), (6, 5), (78, 10), (177, 15), (178, 15), (157, 15), (67, 13), (179, 12), (17, 15), (18, 1), (180, 13), (181, 12), (46, 13), (182, 11), (183, 8), (97, 3), (68, 2), (69, 8), (70, 9), (75, 13), (172, 5), (175, 7), (13, 1), (15, 1), (31, 3), (98, 9), (32, 12), (99, 7), (100, 15), (173, 13), (174, 3), (27, 9), (175, 14), (28, 13), (29, 2), (49, 6), (30, 6), (39, 5), (40, 13), (41, 5), (42, 4)]"
14,"[(171, 8), (89, 2), (90, 12), (91, 9), (92, 5), (101, 6), (103, 12), (84, 12), (87, 10), (88, 8), (156, 9), (176, 14), (38, 1), (140, 11), (151, 6), (152, 12), (153, 6), (154, 4), (155, 14), (45, 7), (7, 9), (10, 14), (58, 7), (64, 3), (65, 5), (66, 1), (33, 4), (35, 11), (36, 2), (1, 1), (2, 12), (158, 5), (159, 3), (160, 15), (161, 10), (162, 13), (163, 11), (166, 4), (121, 10), (123, 11), (12, 7), (16, 5), (43, 2), (125, 13), (126, 1), (26, 8), (47, 4), (51, 1), (79, 15), (80, 3), (105, 4), (106, 15), (107, 12), (108, 4), (109, 2), (111, 3), (112, 6), (113, 9), (115, 1), (76, 2), (6, 5), (44, 14), (17, 15), (23, 10), (24, 8), (124, 3), (13, 1), (14, 3), (31, 3), (104, 7), (95, 10), (96, 6), (77, 5), (27, 9), (78, 10), (15, 1), (128, 15), (11, 8), (97, 3), (175, 7), (177, 15), (157, 2), (178, 15), (179, 12), (180, 13), (98, 9), (181, 4), (67, 12), (182, 11), (99, 7), (68, 2), (71, 11), (72, 8), (74, 4), (32, 12), (183, 8), (100, 15), (75, 13), (172, 13), (28, 13), (173, 13), (29, 2), (30, 6), (39, 14), (40, 13), (41, 5), (42, 6), (174, 3), (127, 6), (175, 7), (46, 13), (129, 10)]"
15,"[(171, 8), (12, 7), (45, 2), (140, 11), (141, 5), (144, 8), (145, 9), (146, 2), (147, 2), (150, 10), (121, 10), (122, 7), (125, 13), (130, 6), (131, 12), (132, 1), (176, 14), (101, 1), (103, 12), (58, 8), (59, 5), (60, 15), (63, 4), (156, 9), (84, 12), (85, 13), (86, 5), (33, 4), (37, 12), (158, 3), (167, 4), (168, 14), (169, 6), (170, 14), (43, 2), (47, 4), (51, 1), (105, 4), (106, 15), (107, 12), (108, 4), (109, 2), (111, 3), (112, 6), (113, 9), (115, 1), (89, 2), (93, 3), (94, 4), (1, 1), (3, 6), (4, 7), (5, 2), (16, 5), (38, 6), (26, 12), (79, 15), (81, 2), (82, 7), (7, 9), (8, 8), (9, 2), (17, 12), (19, 8), (20, 1), (76, 1), (67, 12), (11, 8), (157, 15), (104, 7), (95, 10), (68, 2), (71, 11), (73, 14), (74, 7), (13, 1), (96, 6), (124, 3), (97, 3), (98, 9), (75, 13), (174, 3), (99, 11), (6, 5), (31, 12), (175, 3), (77, 6), (78, 10), (27, 9), (100, 15), (28, 14), (29, 2), (177, 15), (180, 13), (178, 15), (179, 12), (32, 12), (181, 4), (44, 1), (172, 13), (14, 3), (182, 11), (173, 13), (15, 1), (183, 8), (46, 13), (174, 3), (39, 14), (30, 6), (40, 13), (41, 5), (42, 6)]"
16,"[(125, 8), (126, 1), (43, 10), (58, 7), (64, 3), (65, 5), (66, 6), (105, 4), (116, 3), (26, 12), (33, 14), (37, 9), (38, 6), (176, 9), (47, 7), (52, 7), (53, 9), (89, 2), (90, 8), (91, 9), (92, 5), (1, 11), (2, 13), (158, 11), (159, 15), (160, 15), (161, 14), (162, 13), (163, 11), (166, 4), (101, 2), (103, 12), (156, 9), (140, 10), (151, 6), (152, 10), (153, 6), (154, 6), (155, 14), (84, 15), (87, 15), (88, 8), (16, 5), (121, 2), (123, 11), (79, 15), (83, 5), (45, 14), (7, 9), (10, 14), (171, 8), (12, 7), (11, 8), (124, 3), (119, 10), (120, 14), (104, 7), (13, 1), (117, 10), (46, 13), (17, 12), (21, 1), (22, 3), (6, 4), (95, 1), (118, 13), (120, 14), (76, 1), (96, 6), (97, 12), (157, 2), (175, 7), (98, 9), (99, 7), (172, 5), (128, 14), (100, 15), (177, 11), (180, 13), (181, 12), (178, 15), (127, 14), (179, 12), (14, 3), (44, 14), (15, 1), (173, 8), (39, 5), (40, 11), (174, 3), (41, 5), (42, 6), (129, 10), (182, 11), (27, 10), (183, 8), (28, 13), (29, 2), (67, 12), (31, 13), (68, 2), (71, 11), (72, 7), (74, 7), (75, 13), (30, 6), (77, 5), (32, 12), (175, 3), (78, 10)]"
17,"[(16, 5), (140, 11), (141, 7), (142, 7), (143, 3), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (58, 7), (59, 5), (60, 15), (63, 4), (12, 7), (125, 8), (133, 10), (1, 1), (3, 6), (4, 7), (5, 2), (38, 6), (105, 4), (106, 15), (107, 12), (110, 13), (111, 3), (112, 6), (114, 5), (115, 1), (156, 9), (26, 12), (171, 2), (79, 15), (80, 3), (33, 14), (35, 15), (36, 2), (47, 7), (48, 14), (7, 9), (8, 8), (9, 2), (158, 3), (159, 3), (160, 15), (164, 4), (165, 13), (166, 4), (121, 2), (122, 7), (43, 10), (84, 12), (87, 10), (88, 8), (89, 2), (93, 3), (94, 2), (176, 14), (45, 14), (101, 1), (103, 12), (104, 7), (175, 7), (76, 1), (11, 8), (177, 15), (95, 10), (96, 6), (180, 13), (178, 15), (179, 12), (157, 15), (17, 12), (18, 1), (135, 7), (39, 5), (50, 14), (134, 6), (46, 9), (124, 3), (97, 3), (44, 1), (181, 4), (98, 9), (77, 6), (99, 7), (172, 13), (100, 15), (136, 2), (182, 11), (183, 8), (173, 13), (49, 3), (13, 5), (6, 4), (27, 9), (174, 3), (31, 12), (40, 13), (14, 9), (78, 10), (15, 1), (175, 14), (32, 12), (41, 5), (28, 13), (29, 2), (67, 12), (30, 6), (68, 9), (71, 11), (73, 14), (74, 7), (75, 13), (42, 6)]"
18,"[(7, 9), (10, 14), (121, 10), (122, 7), (79, 15), (80, 3), (16, 5), (58, 7), (59, 5), (60, 15), (63, 4), (45, 2), (12, 7), (38, 6), (33, 14), (37, 12), (105, 4), (106, 15), (107, 12), (108, 4), (109, 2), (111, 3), (112, 6), (113, 9), (115, 1), (101, 1), (102, 10), (171, 8), (47, 7), (57, 15), (84, 12), (85, 13), (86, 5), (156, 11), (158, 11), (159, 3), (160, 15), (161, 14), (162, 13), (163, 11), (166, 4), (26, 12), (1, 1), (3, 6), (4, 7), (5, 2), (176, 14), (89, 2), (93, 3), (94, 4), (43, 2), (125, 13), (138, 13), (139, 8), (140, 13), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (172, 3), (13, 1), (104, 9), (11, 8), (44, 1), (177, 15), (6, 5), (95, 10), (178, 15), (179, 12), (180, 13), (124, 12), (17, 15), (23, 10), (24, 8), (96, 6), (97, 3), (175, 7), (181, 12), (31, 12), (32, 12), (14, 9), (157, 2), (76, 1), (77, 5), (67, 12), (15, 1), (68, 2), (69, 1), (70, 9), (75, 13), (98, 9), (173, 13), (99, 7), (39, 8), (100, 15), (174, 3), (182, 11), (183, 8), (27, 9), (28, 13), (29, 2), (78, 10), (40, 13), (175, 14), (30, 6), (41, 5), (42, 4), (46, 9)]"
19,"[(140, 11), (141, 7), (142, 7), (143, 3), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (79, 15), (81, 12), (82, 7), (105, 4), (116, 10), (1, 1), (3, 6), (4, 7), (5, 2), (89, 2), (90, 12), (91, 9), (92, 5), (45, 14), (26, 8), (7, 9), (10, 14), (84, 12), (85, 13), (86, 5), (58, 7), (64, 3), (65, 5), (66, 6), (101, 6), (103, 12), (38, 6), (176, 14), (16, 5), (47, 4), (54, 13), (43, 10), (156, 8), (33, 14), (35, 11), (36, 2), (158, 3), (167, 4), (168, 11), (169, 6), (170, 14), (121, 2), (123, 11), (125, 13), (137, 1), (12, 5), (171, 12), (95, 10), (56, 8), (96, 6), (44, 1), (117, 10), (124, 3), (104, 7), (17, 15), (25, 14), (6, 4), (172, 5), (119, 10), (120, 14), (11, 8), (118, 13), (120, 14), (14, 9), (55, 4), (173, 13), (177, 15), (67, 12), (97, 12), (178, 15), (180, 13), (68, 9), (71, 7), (72, 8), (74, 7), (75, 13), (98, 9), (99, 7), (179, 12), (100, 15), (181, 4), (13, 1), (157, 15), (15, 1), (76, 2), (182, 11), (46, 13), (183, 8), (27, 8), (77, 6), (78, 10), (31, 3), (28, 13), (29, 2), (32, 12), (30, 6), (174, 2), (39, 8), (175, 7), (40, 13), (41, 5), (42, 6)]"
20,"[(156, 8), (16, 5), (45, 2), (79, 15), (81, 12), (82, 7), (101, 6), (103, 12), (58, 7), (64, 3), (65, 5), (66, 6), (125, 13), (137, 1), (43, 10), (176, 14), (89, 2), (90, 8), (91, 9), (92, 5), (121, 10), (122, 7), (47, 4), (54, 13), (38, 6), (171, 12), (26, 12), (7, 9), (10, 14), (105, 4), (116, 10), (12, 7), (1, 11), (3, 6), (4, 7), (5, 2), (158, 3), (159, 3), (160, 15), (161, 10), (162, 13), (163, 11), (166, 4), (140, 11), (141, 7), (144, 8), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (84, 15), (87, 10), (88, 8), (33, 14), (35, 15), (36, 2), (124, 12), (117, 10), (118, 14), (120, 14), (119, 10), (120, 14), (157, 2), (104, 9), (56, 8), (17, 15), (18, 1), (6, 5), (31, 13), (95, 1), (67, 6), (46, 13), (96, 6), (13, 1), (97, 3), (55, 7), (44, 14), (68, 9), (69, 1), (70, 9), (76, 1), (98, 5), (99, 7), (75, 13), (177, 15), (180, 13), (77, 6), (100, 15), (11, 8), (181, 12), (27, 2), (28, 13), (178, 15), (179, 12), (175, 14), (14, 9), (15, 1), (29, 2), (30, 6), (78, 10), (39, 8), (40, 13), (172, 3), (182, 11), (183, 8), (32, 12), (173, 8), (41, 5), (174, 3), (175, 7), (42, 4)]"
